group_parameter_set_ID,synthetic_par_ID,Round_ID,Gamble_ID,rt,response,repro_t,wt,diff_x,diff_p,diff_ev
0,0,24,83,3.6787068843841553,1.0,14.693888853639042,2.3212931156158447,0.25,-0.82,-0.5478999999999999
0,0,25,61,7.711950302124023,1.0,25.748168987203545,0.28804969787597656,0.04,-0.64,-0.5887999999999999
0,0,26,122,1.766739010810852,1.0,10.083081775485502,6.233260989189148,0.73,-0.97,-0.1964
0,0,27,24,1.9053232669830322,1.0,6.60934956779538,4.094676733016968,0.38,-0.27,0.003400000000000014
0,0,28,115,0.8969413638114929,1.0,8.692559531641695,5.103058636188507,0.91,-0.96,-0.030299999999999997
0,0,29,104,1.4562129974365234,1.0,12.72183671701243,4.543787002563477,0.52,-0.96,-0.2916
0,0,30,103,1.5469818115234375,1.0,6.980929241304084,4.4530181884765625,0.91,-0.57,0.07840000000000001
0,0,31,151,2.0751707553863525,-1.0,11.943077139564846,5.9248292446136475,-0.42,-0.34,-0.4116000000000001
0,0,32,44,0.9766925573348999,1.0,7.169943345965719,7.0233074426651,0.34,-0.46,-0.024200000000000027
0,0,33,95,1.4730437994003296,1.0,10.80323994306187,8.52695620059967,0.42,-0.94,-0.3268
0,0,34,30,1.2009257078170776,1.0,5.226681331876536,4.799074292182922,0.91,-0.21,0.6194999999999999
0,0,35,11,16.17844009399414,-1.0,48.044876686561125,0.0,0.01,-0.18,-0.053599999999999995
0,0,36,134,1.8360992670059204,1.0,7.089630103874928,6.16390073299408,0.39,-0.28,0.1532
0,0,37,18,1.4563474655151367,1.0,8.48212169148274,6.543652534484863,0.79,-0.17,0.3881
0,0,38,92,3.3638699054718018,1.0,12.370385020332309,4.636130094528198,0.17,-0.92,-0.6538999999999999
0,0,39,40,0.8991207480430603,1.0,6.151557748299814,9.10087925195694,0.92,-0.38,0.39180000000000004
0,0,40,157,10.022175788879395,-1.0,34.42016566093934,0.0,-0.01,-0.21,-0.007300000000000001
0,0,41,94,1.6702483892440796,1.0,7.832140796050744,4.32975161075592,0.33,-0.98,-0.5552999999999999
0,0,42,154,1.0633604526519775,-1.0,7.346327459569817,8.936639547348022,-0.64,-0.03,-0.0413
0,0,43,47,1.163427472114563,1.0,10.738676008633368,8.836572527885437,0.62,-0.42,-0.031599999999999996
0,0,44,139,8.8617582321167,-1.0,32.36356934870619,1.1382417678833008,-0.01,-0.07,-0.0035000000000000005
0,0,45,105,1.3734396696090698,1.0,10.510336182668548,8.62656033039093,0.51,-0.91,-0.1787
0,0,46,156,2.9061691761016846,-1.0,13.130260375372547,7.093830823898315,-0.39,-0.07,-0.2056
0,0,47,32,1.923887848854065,1.0,10.403890850150555,6.076112151145935,0.13,-0.35,-0.24139999999999998
0,0,48,100,1.510031819343567,1.0,5.555379383964837,4.489968180656433,0.96,-0.92,0.02
0,0,49,54,4.265463352203369,1.0,18.472246286735203,3.734536647796631,0.36,-0.51,-0.009600000000000001
0,0,50,17,1.4396884441375732,1.0,8.530614553463735,8.560311555862427,0.69,-0.18,0.016199999999999992
0,0,51,4,2.0473954677581787,1.0,9.218448990174437,3.9526045322418213,0.35,-0.03,0.30190000000000006
0,0,52,135,0.8992480039596558,1.0,5.475991313126829,5.100751996040344,0.95,-0.19,0.15009999999999998
0,0,53,42,2.5514016151428223,1.0,14.02990342055358,5.448598384857178,0.11,-0.44,-0.11879999999999996
0,0,54,136,1.5991637706756592,1.0,9.290935741967104,8.40083622932434,0.73,-0.57,0.008699999999999986
0,0,55,51,4.6138715744018555,1.0,13.147272690327643,3.3861284255981445,0.06,-0.57,-0.4416000000000001
0,0,56,19,1.2206435203552246,1.0,9.421388133482422,6.779356479644775,0.86,-0.16,0.18879999999999997
0,0,57,69,1.3114513158798218,1.0,9.608930698547692,8.688548684120178,0.87,-0.69,0.21240000000000003
0,0,58,38,1.7254815101623535,1.0,9.983562005411004,4.2745184898376465,0.75,-0.39,0.3006
0,0,59,77,1.4351173639297485,1.0,6.062502711567689,4.5648826360702515,0.64,-0.72,-0.006400000000000003
0,0,60,97,2.5067405700683594,1.0,13.551569570837149,3.4932594299316406,0.62,-0.95,-0.19329999999999997
0,0,61,23,2.9850592613220215,1.0,11.127861764048925,3.0149407386779785,0.29,-0.27,0.0762
0,0,62,64,2.2525813579559326,1.0,11.270351183262504,7.747418642044067,0.38,-0.66,-0.21739999999999998
0,0,63,126,1.6575981378555298,1.0,8.48391255208724,8.34240186214447,0.54,-0.68,-0.1448
0,0,64,153,3.5145673751831055,-1.0,13.139744244344257,6.4854326248168945,-0.26,-0.13,-0.2899
0,0,65,57,1.3916223049163818,1.0,6.654842261911163,8.608377695083618,0.64,-0.52,0.016800000000000037
0,0,66,79,0.9289988279342651,1.0,6.397050524009176,9.071001172065735,0.85,-0.77,0.007999999999999993
0,0,67,146,1.8435081243515015,-1.0,7.945505175099414,6.1564918756484985,-0.51,-0.37,-0.42069999999999996
0,0,68,101,2.3326401710510254,1.0,11.497403097423263,5.667359828948975,0.29,-0.31,-0.16090000000000004
0,0,69,112,1.6145910024642944,1.0,6.307273374311935,4.385408997535706,0.47,-0.46,-0.07940000000000003
0,0,70,41,6.5931782722473145,1.0,20.63996700644051,3.4068217277526855,0.04,-0.49,-0.4466
0,0,71,21,19.336997985839844,1.0,60.07711693252288,0.0,0.04,-0.27,-0.06970000000000003
0,0,72,84,2.3062658309936523,1.0,9.257913733643601,7.693734169006348,0.34,-0.87,-0.4006
0,0,73,62,2.230009078979492,1.0,12.096847495395886,5.769990921020508,0.19,-0.63,-0.4819000000000001
0,0,74,90,1.4291530847549438,1.0,8.78048958423023,6.570846915245056,0.92,-0.89,-0.008600000000000002
0,0,75,128,1.4133000373840332,1.0,10.585249523437517,6.586699962615967,0.76,-0.03,0.0089
0,0,76,68,0.9212791323661804,1.0,6.8864953430077565,5.07872086763382,0.79,-0.61,0.13400000000000004
0,0,77,129,1.226141095161438,1.0,8.460333987240764,8.773858904838562,0.36,-0.29,-0.11700000000000002
0,0,78,25,2.040252685546875,1.0,7.856625986874468,5.959747314453125,0.45,-0.27,0.10979999999999995
0,0,79,22,2.801109552383423,1.0,9.936452706366522,3.198890447616577,0.16,-0.26,-0.014000000000000012
0,0,80,76,2.0905003547668457,1.0,8.871166437321554,7.909499645233154,0.58,-0.72,0.02360000000000001
0,0,81,130,1.3898158073425293,1.0,8.386106534107412,6.610184192657471,0.92,-0.48,0.10960000000000002
0,0,82,93,2.3787214756011963,1.0,11.412830453698865,3.6212785243988037,0.26,-0.91,-0.0702
0,0,83,3,2.2299818992614746,1.0,9.055361845444638,5.770018100738525,0.23,-0.07,0.015699999999999992
0,0,84,7,1.57102370262146,1.0,8.026226609053523,8.42897629737854,0.66,-0.03,0.15239999999999998
0,0,85,147,5.571443557739258,1.0,22.042450563033835,2.428556442260742,-0.03,-0.07,-0.050899999999999945
0,0,86,55,2.619145393371582,1.0,15.342326645640185,3.380854606628418,0.44,-0.58,-0.13520000000000007
0,0,87,149,0.9431155920028687,-1.0,7.68484503154609,7.056884407997131,-0.72,-0.06,-0.081
0,0,88,66,2.2967004776000977,1.0,7.957196138374544,3.7032995223999023,0.59,-0.65,-0.06750000000000002
0,0,89,107,1.3013447523117065,1.0,8.38687015417659,6.6986552476882935,0.53,-0.17,0.0663
0,0,90,145,2.4129321575164795,-1.0,9.664547398325572,5.5870678424835205,-0.27,-0.04,-0.06119999999999999
0,0,91,70,1.5290582180023193,1.0,13.24489766395344,6.470941781997681,0.91,-0.62,0.056699999999999987
0,0,92,16,1.352082371711731,1.0,9.760963706740647,8.647917628288269,0.52,-0.19,-0.026800000000000004
0,0,93,85,1.5163285732269287,1.0,9.695229139760277,8.483671426773071,0.49,-0.89,-0.2358
0,0,94,10,0.8621901869773865,1.0,6.414677908834429,9.137809813022614,0.96,-0.09,0.1239
0,0,95,123,3.152431011199951,1.0,13.559370621494933,6.847568988800049,0.31,-0.35,-0.07549999999999996
0,0,96,59,1.9775888919830322,1.0,8.910078373408401,4.022411108016968,0.81,-0.52,0.008799999999999988
0,0,97,2,1.8803868293762207,1.0,8.391285292052963,6.119613170623779,0.12,-0.01,0.007500000000000003
0,0,98,72,6.961080551147461,1.0,23.726108296243268,1.038919448852539,0.12,-0.74,-0.5946
0,0,99,131,5.209893703460693,1.0,17.27458908904196,0.7901062965393066,0.02,-0.67,-0.6301
0,0,100,60,1.0628890991210938,1.0,7.1106993484329175,6.937110900878906,0.95,-0.57,-0.001899999999999999
0,0,101,96,1.8676621913909912,1.0,7.706770479202804,4.132337808609009,0.56,-0.91,-0.11200000000000002
0,0,102,26,2.338273763656616,1.0,10.804288851335306,3.661726236343384,0.59,-0.23,0.31090000000000007
0,0,103,148,6.804254531860352,1.0,27.19271425413729,1.1957454681396484,-0.02,-0.44,-0.3398
0,0,104,13,3.7541139125823975,1.0,14.413128243210382,4.2458860874176025,0.22,-0.15,-0.0552
0,0,105,125,1.5039664506912231,1.0,12.481583369973809,8.496033549308777,0.79,-0.84,-0.06820000000000001
0,0,106,91,2.538983106613159,-1.0,14.435103368035634,7.461016893386841,0.01,-0.91,-0.8279000000000001
0,0,107,50,0.9954231977462769,1.0,7.036604832385964,9.004576802253723,0.91,-0.48,0.1317
0,0,108,99,1.500658392906189,1.0,6.38522666725524,4.499341607093811,0.83,-0.95,-0.11880000000000002
0,0,109,48,1.2212867736816406,1.0,7.7837747200558125,6.778713226318359,0.78,-0.45,0.1134
0,0,110,138,4.361643314361572,-1.0,13.718669204959763,1.6383566856384277,-0.34,-0.25,-0.2596
0,0,111,20,1.187775731086731,1.0,11.015120394831603,6.812224268913269,0.91,-0.17,0.36289999999999994
0,0,112,117,3.5074732303619385,1.0,12.723476010438876,4.4925267696380615,0.27,-0.63,-0.26639999999999997
0,0,113,98,2.2425310611724854,1.0,12.724283569611863,3.7574689388275146,0.72,-0.92,-0.098
0,0,114,65,2.8490235805511475,1.0,16.79148771851167,7.1509764194488525,0.47,-0.69,-0.060900000000000024
0,0,115,87,2.4380617141723633,1.0,13.815566269195768,5.561938285827637,0.64,-0.86,-0.09260000000000002
0,0,116,108,1.2403470277786255,1.0,7.2463251984027535,6.7596529722213745,0.74,-0.41,0.038099999999999995
0,0,117,71,2.9100167751312256,-1.0,13.501906644112061,3.0899832248687744,0.09,-0.79,-0.6108
0,0,118,82,2.752558946609497,1.0,14.304092153103285,7.247441053390503,0.12,-0.81,-0.6629999999999999
0,0,119,12,3.438102960586548,1.0,16.552589750209115,6.561897039413452,0.18,-0.18,-0.02700000000000001
0,0,120,121,1.873556137084961,1.0,8.595200678615821,4.126443862915039,0.82,-0.16,0.6222
0,0,121,14,2.5641322135925293,1.0,8.159848269358967,5.435867786407471,0.31,-0.17,-0.0363
0,0,122,106,1.0375090837478638,1.0,8.346372745283547,6.962490916252136,0.91,-0.13,0.2405
0,0,123,74,1.867213487625122,1.0,12.818549113311901,4.132786512374878,0.31,-0.73,-0.10260000000000001
0,0,124,89,1.4419292211532593,1.0,9.049927014136859,6.558070778846741,0.82,-0.85,-0.034900000000000014
0,0,125,75,1.7885955572128296,1.0,9.458078020087955,6.21140444278717,0.47,-0.71,-0.3291
0,0,126,124,4.4879469871521,1.0,18.842859210044985,3.5120530128479004,0.19,-0.81,-0.4840999999999999
0,0,127,152,14.56179428100586,-1.0,50.62190710129463,0.0,-0.02,-0.06,-0.06319999999999992
0,0,128,31,5.2528276443481445,-1.0,14.01026597328245,2.7471723556518555,0.04,-0.32,-0.3032
0,0,129,53,2.4346365928649902,1.0,14.51647893307801,3.5653634071350098,0.29,-0.58,-0.12469999999999998
0,0,130,137,2.2771782875061035,-1.0,9.873505233148174,3.7228217124938965,-0.39,-0.27,-0.3591000000000001
0,0,131,28,1.2688618898391724,1.0,9.371905611512993,6.731138110160828,0.75,-0.25,0.2075
0,0,132,73,1.7018870115280151,1.0,6.611390757560324,6.298112988471985,0.25,-0.79,-0.0023999999999999994
0,0,133,35,1.5560388565063477,1.0,7.948796062930051,4.443961143493652,0.44,-0.39,0.003500000000000003
0,0,134,46,1.4646751880645752,1.0,8.108782588035421,6.535324811935425,0.57,-0.44,-0.0913
0,0,135,43,1.3934119939804077,1.0,9.168644337171305,6.606588006019592,0.27,-0.44,0.06490000000000007
0,0,136,88,1.608690857887268,1.0,13.106220891796118,8.391309142112732,0.72,-0.85,-0.033299999999999996
0,0,137,127,1.385156273841858,1.0,6.318248202482559,6.614843726158142,0.62,-0.11,0.13930000000000003
0,0,138,67,0.8751823306083679,1.0,4.103447459539512,5.124817669391632,0.63,-0.65,-0.20820000000000002
0,0,139,37,1.281097412109375,1.0,7.341930937550852,4.718902587890625,0.65,-0.39,0.20670000000000002
0,0,140,116,1.5066672563552856,1.0,14.88460467395364,8.493332743644714,0.75,-0.95,-0.02699999999999999
0,0,141,132,1.8906135559082031,1.0,8.960384658707374,4.109386444091797,0.64,-0.51,-0.0393
0,0,142,111,2.541469097137451,1.0,10.332614661197557,5.458530902862549,0.44,-0.24,-0.03999999999999998
0,0,143,34,1.5028915405273438,1.0,7.212699240857791,8.497108459472656,0.35,-0.35,0.035
0,0,144,8,1.181244134902954,1.0,11.07784174142473,8.818755865097046,0.78,-0.02,0.4754
0,0,145,144,1.3426849842071533,-1.0,10.49594287080882,4.657315015792847,-0.4,-0.71,-0.375
0,0,146,78,1.7977590560913086,1.0,9.140040015279423,8.202240943908691,0.77,-0.77,-0.09240000000000001
0,0,147,56,1.2039012908935547,1.0,8.326576186022072,8.796098709106445,0.54,-0.51,-0.05309999999999998
0,0,148,114,1.2240843772888184,1.0,7.7905266955726,4.775915622711182,0.86,-0.84,0.07020000000000001
0,0,149,6,1.9529379606246948,1.0,4.458315386102246,4.047062039375305,0.51,-0.05,-0.0174
0,0,150,58,1.1765748262405396,1.0,9.264882562711101,4.8234251737594604,0.72,-0.51,0.10169999999999998
0,0,151,140,2.7290098667144775,-1.0,12.526092291524908,3.2709901332855225,-0.04,-0.06,-0.012199999999999999
0,0,152,9,0.8582351803779602,1.0,3.890312425921624,5.14176481962204,0.84,-0.07,0.161
0,0,153,63,2.782407760620117,1.0,11.86117898010115,7.217592239379883,0.23,-0.64,-0.06360000000000002
0,0,154,110,1.3316596746444702,1.0,6.401605149018915,8.66834032535553,0.85,-0.26,0.0687
0,0,155,119,3.17035174369812,1.0,11.1581639229029,4.82964825630188,0.34,-0.69,-0.1001
0,0,156,160,5.107161045074463,-1.0,19.630079633542362,4.892838954925537,-0.05,-0.14,-0.07980000000000001
0,0,157,142,3.4456112384796143,-1.0,14.547304763404354,2.5543887615203857,-0.15,-0.03,-0.03149999999999999
0,0,158,118,3.6877524852752686,1.0,17.379988231801015,6.3122475147247314,0.01,-0.59,-0.4928999999999999
0,0,159,49,1.0111109018325806,1.0,5.89795303809461,6.988889098167419,0.88,-0.41,0.001799999999999996
0,1,0,132,2.469460964202881,1.0,4.442420214537835,3.530539035797119,0.64,-0.51,-0.0393
0,1,1,130,2.311509847640991,1.0,5.644754726449136,5.688490152359009,0.92,-0.48,0.10960000000000002
0,1,2,30,2.604954242706299,1.0,11.016481315727363,3.395045757293701,0.91,-0.21,0.6194999999999999
0,1,3,20,2.2485291957855225,1.0,4.1913526207601395,5.7514708042144775,0.91,-0.17,0.36289999999999994
0,1,4,98,3.09053897857666,1.0,5.3595755740408855,2.90946102142334,0.72,-0.92,-0.098
0,1,5,84,3.391152858734131,1.0,9.863973007779325,6.608847141265869,0.34,-0.87,-0.4006
0,1,6,71,3.2435388565063477,-1.0,3.181305790843043,2.7564611434936523,0.09,-0.79,-0.6108
0,1,7,54,4.7550435066223145,1.0,11.897854382786818,3.2449564933776855,0.36,-0.51,-0.009600000000000001
0,1,8,24,3.1643807888031006,1.0,8.477024537686342,2.8356192111968994,0.38,-0.27,0.003400000000000014
0,1,9,47,2.914942979812622,1.0,9.118412281459827,7.085057020187378,0.62,-0.42,-0.031599999999999996
0,1,10,66,3.995386838912964,1.0,7.940623049465336,2.004613161087036,0.59,-0.65,-0.06750000000000002
0,1,11,86,2.390031576156616,1.0,6.001277384265172,3.609968423843384,0.57,-0.83,-0.09970000000000001
0,1,12,155,4.043825626373291,-1.0,7.7447418686568215,5.956174373626709,-0.37,-0.12,-0.2954
0,1,13,57,2.6164140701293945,1.0,9.412077010570487,7.3835859298706055,0.64,-0.52,0.016800000000000037
0,1,14,18,2.2720680236816406,1.0,6.075348423571425,5.727931976318359,0.79,-0.17,0.3881
0,1,15,45,4.564273834228516,1.0,11.738931218852988,5.435726165771484,0.46,-0.44,-0.017600000000000032
0,1,16,83,4.599834442138672,1.0,7.172295166027811,1.4001655578613281,0.25,-0.82,-0.5478999999999999
0,1,17,110,2.2792556285858154,1.0,8.557010020706272,7.720744371414185,0.85,-0.26,0.0687
0,1,18,87,3.3397746086120605,1.0,8.164785519361837,4.6602253913879395,0.64,-0.86,-0.09260000000000002
0,1,19,152,11.311559677124023,-1.0,18.166918949697706,0.0,-0.02,-0.06,-0.06319999999999992
0,1,20,150,2.732337236404419,-1.0,8.630499234747308,5.267662763595581,-0.35,-0.11,-0.1759
0,1,21,154,3.008485794067383,-1.0,9.679883689044825,6.991514205932617,-0.64,-0.03,-0.0413
0,1,22,56,2.4206857681274414,1.0,8.656365687907606,7.579314231872559,0.54,-0.51,-0.05309999999999998
0,1,23,125,2.0301427841186523,1.0,11.513552369166252,7.969857215881348,0.79,-0.84,-0.06820000000000001
0,1,24,36,2.750399589538574,1.0,6.5559479398533425,3.249600410461426,0.53,-0.34,-0.12009999999999998
0,1,25,112,3.9198713302612305,1.0,6.901265746120372,2.0801286697387695,0.47,-0.46,-0.07940000000000003
0,1,26,81,2.7948832511901855,-1.0,7.524551117006106,5.2051167488098145,0.01,-0.81,-0.7191
0,1,27,63,5.175358295440674,1.0,7.678814562345174,4.824641704559326,0.23,-0.64,-0.06360000000000002
0,1,28,78,3.936196804046631,1.0,13.213223762656984,6.063803195953369,0.77,-0.77,-0.09240000000000001
0,1,29,44,2.4781434535980225,1.0,8.155580078761789,5.5218565464019775,0.34,-0.46,-0.024200000000000027
0,1,30,49,2.3165483474731445,1.0,5.120984166466533,5.6834516525268555,0.88,-0.41,0.001799999999999996
0,1,31,41,4.474735260009766,-1.0,7.8153431282589025,5.525264739990234,0.04,-0.49,-0.4466
0,1,32,109,2.6449027061462402,1.0,3.8399999203641912,3.3550972938537598,0.94,-0.06,0.0258
0,1,33,141,19.30167579650879,-1.0,32.43868221201736,0.0,-0.04,-0.54,-0.211
0,1,34,95,3.2851452827453613,1.0,4.8989358907498195,6.714854717254639,0.42,-0.94,-0.3268
0,1,35,28,2.1657471656799316,1.0,6.321674757697549,5.834252834320068,0.75,-0.25,0.2075
0,1,36,42,8.027087211608887,1.0,14.838290059959371,1.9729127883911133,0.11,-0.44,-0.11879999999999996
0,1,37,135,2.3571205139160156,1.0,7.141314581931853,3.6428794860839844,0.95,-0.19,0.15009999999999998
0,1,38,8,2.9094135761260986,1.0,9.61690141019827,7.090586423873901,0.78,-0.02,0.4754
0,1,39,72,7.483933448791504,-1.0,8.046480861743344,0.5160665512084961,0.12,-0.74,-0.5946
0,1,40,117,4.2952399253845215,1.0,11.382877265621065,3.7047600746154785,0.27,-0.63,-0.26639999999999997
0,1,41,62,6.25756311416626,1.0,13.723012555045138,1.7424368858337402,0.19,-0.63,-0.4819000000000001
0,1,42,79,3.597724437713623,1.0,8.73560692464774,6.402275562286377,0.85,-0.77,0.007999999999999993
0,1,43,64,2.8899059295654297,1.0,10.297925662836324,7.11009407043457,0.38,-0.66,-0.21739999999999998
0,1,44,23,5.919185638427734,1.0,11.408385286837229,0.08081436157226562,0.29,-0.27,0.0762
0,1,45,118,2.934481620788574,-1.0,8.129302028371674,7.065518379211426,0.01,-0.59,-0.4928999999999999
0,1,46,13,6.861495018005371,1.0,14.985630835715815,1.138504981994629,0.22,-0.15,-0.0552
0,1,47,104,2.1344826221466064,1.0,4.652663189950359,3.8655173778533936,0.52,-0.96,-0.2916
0,1,48,69,2.686598300933838,1.0,5.906557286321954,7.313401699066162,0.87,-0.69,0.21240000000000003
0,1,49,68,2.0081095695495605,1.0,5.5511967447905874,3.9918904304504395,0.79,-0.61,0.13400000000000004
0,1,50,14,2.911074638366699,1.0,4.870377572568087,5.088925361633301,0.31,-0.17,-0.0363
0,1,51,102,4.6533966064453125,1.0,5.442041617113856,5.3466033935546875,0.55,-0.48,-0.0658
0,1,52,115,3.4838781356811523,1.0,8.824471339631716,2.5161218643188477,0.91,-0.96,-0.030299999999999997
0,1,53,121,3.383333206176758,1.0,7.3469554093778155,2.616666793823242,0.82,-0.16,0.6222
0,1,54,25,3.3820340633392334,1.0,5.75796276083522,4.617965936660767,0.45,-0.27,0.10979999999999995
0,1,55,93,2.9237356185913086,1.0,7.223685478073926,3.0762643814086914,0.26,-0.91,-0.0702
0,1,56,138,2.6138927936553955,-1.0,5.904024822056317,3.3861072063446045,-0.34,-0.25,-0.2596
0,1,57,103,2.9828131198883057,1.0,5.4069057835671535,3.0171868801116943,0.91,-0.57,0.07840000000000001
0,1,58,101,7.7650980949401855,1.0,10.531544909262132,0.23490190505981445,0.29,-0.31,-0.16090000000000004
0,1,59,75,3.26405930519104,1.0,5.635766539881921,4.73594069480896,0.47,-0.71,-0.3291
0,1,60,97,2.6865899562835693,1.0,7.03177398893031,3.3134100437164307,0.62,-0.95,-0.19329999999999997
0,1,61,65,2.330833673477173,1.0,8.682628357348813,7.669166326522827,0.47,-0.69,-0.060900000000000024
0,1,62,116,2.614682197570801,1.0,7.569610926964377,7.385317802429199,0.75,-0.95,-0.02699999999999999
0,1,63,90,2.034717559814453,1.0,7.804536763593129,5.965282440185547,0.92,-0.89,-0.008600000000000002
0,1,64,38,2.60794734954834,1.0,6.0949834776538285,3.39205265045166,0.75,-0.39,0.3006
0,1,65,17,2.3560569286346436,1.0,7.697135519966553,7.6439430713653564,0.69,-0.18,0.016199999999999992
0,1,66,127,2.403653144836426,1.0,6.600702037630642,5.596346855163574,0.62,-0.11,0.13930000000000003
0,1,67,35,3.2173705101013184,1.0,8.34251819671533,2.7826294898986816,0.44,-0.39,0.003500000000000003
0,1,68,48,2.67010235786438,1.0,8.89434504494693,5.32989764213562,0.78,-0.45,0.1134
0,1,69,124,2.8822717666625977,1.0,10.815276694318271,5.117728233337402,0.19,-0.81,-0.4840999999999999
0,1,70,146,2.8385488986968994,-1.0,10.971941541614052,5.161451101303101,-0.51,-0.37,-0.42069999999999996
0,1,71,107,2.6190836429595947,1.0,4.645781484861606,5.380916357040405,0.53,-0.17,0.0663
0,1,72,77,2.4472849369049072,1.0,4.0729659936695235,3.5527150630950928,0.64,-0.72,-0.006400000000000003
0,1,73,3,2.9081835746765137,1.0,6.789745474284832,5.091816425323486,0.23,-0.07,0.015699999999999992
0,1,74,11,8.040194511413574,1.0,18.31182902674812,1.9598054885864258,0.01,-0.18,-0.053599999999999995
0,1,75,4,3.5023229122161865,1.0,10.56552591642304,2.4976770877838135,0.35,-0.03,0.30190000000000006
0,1,76,157,10.851896286010742,-1.0,12.30544554661434,0.0,-0.01,-0.21,-0.007300000000000001
0,1,77,16,3.5931074619293213,1.0,6.740060948202702,6.406892538070679,0.52,-0.19,-0.026800000000000004
0,1,78,156,2.108938455581665,-1.0,7.839285757638574,7.891061544418335,-0.39,-0.07,-0.2056
0,1,79,60,2.0638926029205322,1.0,7.695807692639876,5.936107397079468,0.95,-0.57,-0.001899999999999999
0,1,80,34,3.664397954940796,1.0,5.0556512301081415,6.335602045059204,0.35,-0.35,0.035
0,1,81,158,3.2641263008117676,-1.0,8.109159553866055,6.735873699188232,-0.36,-0.13,-0.2548
0,1,82,2,4.583810329437256,1.0,8.982265526824957,3.416189670562744,0.12,-0.01,0.007500000000000003
0,1,83,122,3.5520737171173096,1.0,7.517850835781792,4.44792628288269,0.73,-0.97,-0.1964
0,1,84,159,5.1546783447265625,-1.0,7.093784338900162,4.8453216552734375,-0.06,-0.51,-0.33270000000000005
0,1,85,136,1.9741193056106567,1.0,7.330720595329019,8.025880694389343,0.73,-0.57,0.008699999999999986
0,1,86,139,2.7637250423431396,-1.0,5.1146980473247625,3.2362749576568604,-0.01,-0.07,-0.0035000000000000005
0,1,87,19,2.7293753623962402,1.0,7.43603897816299,5.27062463760376,0.86,-0.16,0.18879999999999997
0,1,88,67,2.396993637084961,1.0,5.497558776709597,3.603006362915039,0.63,-0.65,-0.20820000000000002
0,1,89,29,3.097795248031616,1.0,6.26880439050674,4.902204751968384,0.88,-0.25,-0.0011000000000000072
0,1,90,119,6.395665168762207,1.0,13.437796178909073,1.604334831237793,0.34,-0.69,-0.1001
0,1,91,88,2.6883671283721924,1.0,8.024915620636893,7.311632871627808,0.72,-0.85,-0.033299999999999996
0,1,92,1,12.156816482543945,1.0,20.048486559062564,0.0,0.05,-0.04,-0.0021999999999999993
0,1,93,114,3.2883803844451904,1.0,7.225627442725762,2.7116196155548096,0.86,-0.84,0.07020000000000001
