group_parameter_set_ID,synthetic_par_ID,synthetic_indi_beta0,synthetic_indi_beta1,synthetic_indi_beta2,synthetic_indi_drift,synthetic_indi_a,synthetic_indi_t,synthetic_indi_d_p,synthetic_indi_d_x
3,8,4.977679517236439,1.7913238364318698,1.9907183658575751,0.9463632244572804,2.9527559919466224,1.1603604113189399,1.6393095286404482,1.920798884859062
3,9,10.369089993626943,1.8466645847534466,0.5861822344255945,0.8473996099085047,1.9999048688942271,1.2206256911568718,0.010843119395275824,0.7240876103349732
3,10,2.8181876001069823,2.6782905038148326,1.6510288464616003,0.7448762574561302,3.0015014980739165,0.2603549261061253,1.7645608470075347,3.5667574670036877
3,11,9.419207345138384,4.817661434651644,0.6247259039288228,3.4083810321324797,0.6015302513028615,1.1984331283174794,1.389229143679393,1.479210853195959
3,12,3.7739091397550957,1.3314586005552873,0.06055789964957695,1.0171258074784004,1.9006254222489396,1.7486365543292095,1.1995405506896213,3.9812363166696336
3,13,8.34413869348532,3.5695370776935618,0.5994836061670218,1.0766490225237035,1.3080547310698885,0.8398486484546384,1.903917144608184,0.5591410332315676
3,14,4.574971569306284,7.635063635218294,0.8287549494429154,2.4222024670330082,2.329306617258773,1.9890508986076774,1.4666903353974803,2.152569047564807
3,15,7.194582866399415,1.5729438200268258,0.08375445300777005,1.3932168321224048,2.9099766921243804,0.6825613678414936,3.4426081338562846,2.7556757890605117
3,16,0.8859031605758818,0.5932135863093059,0.21911257330212394,0.9005980588045271,3.3882520251931347,0.21924120079667045,2.90870601759229,1.7853822494435234
3,17,2.388059542344582,1.663584924099107,0.5919085233777888,1.383881556668933,1.3787113742066293,1.3437817842045208,1.9661153016836384,2.2064631697350956
3,18,15.319783623454168,1.734615912170203,1.0369033774356902,1.4967336633883355,1.5449634204091751,1.414300202362562,2.75386568532869,1.4960338922227017
3,19,6.467590032928644,6.667446028546381,2.287479286409962,1.5948314955496363,1.5658883576456115,0.6202292346221694,3.8692984847126546,1.5572856890844986
3,20,1.9244045198074067,1.2964392826372892,3.6187511658813265,1.1991755211656054,2.2746836365286387,1.092976414532691,2.504875061860792,2.707865752812903
4,0,3.0683659391062754,17.055691093748138,0.18024163049677416,0.9795989835113889,2.6551652470785183,1.3068613485171472,1.11621875520837,0.6918506934636572
4,1,1.2459614169259734,7.628248835040568,0.17456566341765853,1.2540044709238691,2.684915558828689,1.0694951868027467,3.774610171422884,2.972830733107133
4,2,6.439556497248471,4.384805776521945,0.24227065544663773,2.4674022366828745,3.1331192062735584,1.3712952424954075,0.10589271267940958,2.529172193282691
4,3,5.751324282280869,4.84809867731321,0.49380375698207424,1.4495345771433505,1.1676472352419882,1.381332465245133,2.0180633950952798,3.947892480885839
4,4,3.0910978825023046,1.8277980742777127,0.15816285644910122,4.382493084327936,1.2685982462494165,0.9117746564794864,1.385169495161707,1.5067627883208115
4,5,2.581670672137878,1.0768860003922485,2.8166571895095274,1.7205152566285205,1.4273334199389036,0.9786013442427504,0.6630329593277282,3.2519972958411048
4,6,3.40675499909562,5.835486257743431,0.06984384714149217,0.7318322275051378,2.2978244361769615,1.2682742615929468,3.857432551517311,0.5573182070483642
4,7,3.383502614760692,8.645877708844786,1.0138894525144633,3.144807289293655,2.33354624316845,1.5275983120952639,0.9462263612661443,3.0089177451274547
4,8,2.765774374904961,7.218113322118489,0.14096688825765433,1.0265349690579135,2.6574393314403064,1.8794234107506422,2.5076631996099503,2.510566286161669
4,9,2.400310870250204,3.0949207888134413,0.22211794142794447,3.0354985969520194,0.9667357912127704,0.9538008675420886,1.481645791943523,1.2047811750041952
4,10,2.212670757723931,4.620463045680884,0.30621592492166394,1.9273026226173078,0.8318097381956087,0.6699542644493375,3.7151600934934246,0.6359040052835865
4,11,7.459389753332973,1.9158845934443016,0.12551281326681596,0.8384360875280692,0.8594284759971347,0.2106385378562625,0.7918312329965564,3.9229958782304477
4,12,3.1962424357227905,3.7946427337735256,1.4226323464688848,2.759337519475025,1.0942931752973877,0.9357504473997171,2.7718934318119692,2.1063386287041874
4,13,1.5753709002162353,5.51016017543695,0.28961935337017136,0.815903594512462,1.351756336166687,1.18490326497768,2.885200432333224,1.0194754322735111
4,14,6.087269679252064,2.1459622306333537,1.9122047081338955,1.585977018484027,2.9689066639161865,1.604203492108465,3.555716987324793,3.2182983435642947
4,15,2.4695946788754854,11.661551358017212,0.1298089952707596,2.468038074452734,3.167572733949042,1.1030391935284105,3.0557696367464393,2.163832323145474
4,16,2.420818856871351,9.2791879115788,0.16082420738363806,1.3981082447983058,1.382112428070498,0.35419550555651624,3.530889139941734,0.5931126169797065
4,17,1.8376595664120834,6.516441903753558,0.20397315960094065,2.051869583527059,1.7600161270914607,1.3071566710304388,3.053218091022718,3.733201608845117
4,18,2.3808135948513893,3.999177166691525,0.5135564650301544,1.9572089240503607,2.7736639415161206,1.0124529638307576,1.5071479061560722,2.1090942936330537
4,19,5.778686245085955,2.8554259369334942,0.49504437836287,1.6367101434204194,2.317620591671737,0.3581483987715365,0.7658247097558006,1.6178853737548295
4,20,5.231460230465893,2.79315673666341,1.7675303656665025,1.2974193608463116,1.6422175291144785,1.150557478495895,2.284031624889306,2.331295308237966
5,0,2.5989047921810444,6.307316384882548,0.6704580104821999,1.037572205017609,1.241486486722128,1.9596015243604836,2.815892284244483,2.184685602157861
5,1,1.3762901385767636,1.7578189672703033,0.3707603176367378,2.283827941940996,1.7575012786827973,0.5296098773576934,1.053873155850563,0.961417535469471
5,2,2.631674199553007,4.70173355065223,0.6993913729991862,1.9807914814727015,2.256425610239973,0.4454267069371344,0.3087600170469815,3.9542152635789494
5,3,4.696920075988066,10.564704181005943,0.5292228974856451,0.9782537926634874,1.8289170478563181,1.4097760303310913,0.7758506221472987,3.3485251802067517
5,4,2.7282903616221725,9.851217988182153,0.2509412663815052,0.8236370253290026,2.82037924233972,1.6137329869609118,1.3416668419730287,3.7839396841024993
5,5,4.315768180277284,4.10662159576223,0.3730320896260538,2.071827698949197,2.1139319915826853,1.1994142423207468,2.864129067872538,3.6489757225522523
5,6,5.226871376612472,26.54473070401455,0.6719053207872769,0.671598709763064,1.0774194106543236,0.20210979014935418,3.0281061218525442,2.215570636089116
5,7,3.1179218316239288,5.212271611878141,0.5784273828464156,1.0049737399734662,3.135039350222627,0.8810290270767094,3.545379214774232,3.558611222460423
5,8,1.3237109634982922,3.0744750864425074,0.3590162318498727,0.5209170296444108,2.763150080120235,1.3856883482974396,2.170640846345337,3.324318040610949
5,9,2.614844536090877,18.025871660987075,0.40948881091009437,4.327530952944157,2.633612233865521,1.6177196474994144,0.8644001061258737,1.089550141200775
5,10,1.9608303321239082,1.4898387049353083,0.42224867010155953,0.5512717156134553,1.7326200004947965,0.9540574575816603,3.168015284999708,3.656666966876167
5,11,4.188053083832435,3.8606575271195216,0.8185891896984688,1.4716033946520803,2.434956507356241,0.9620182281209082,3.2345354330399374,3.445987778714033
5,12,3.1235545768504376,1.5504150415696758,0.7162294511801925,1.126181767661236,1.3438311858253045,1.9287735000330297,3.7525016825644837,2.3415259633563177
5,13,2.813112944589932,4.365289519760657,0.24419802857911518,1.8667781198306257,1.6776092673666003,0.4151797034711455,0.6427422193962209,2.9253036240580634
5,14,2.0463769527715345,11.880560324019717,0.6396286227774027,0.5298286086135856,1.885618741296844,1.0542659760407112,1.0907180881196847,2.724174905281067
5,15,4.0356597675571395,3.3405740569375357,0.23037505442374664,3.3528019495824166,1.4413215273090323,1.9336321234253182,0.32284125574791656,0.8403354211916398
5,16,4.116643135776647,15.10165539816614,0.8197380694053678,2.15731144829653,2.706992844452939,1.940903460374155,0.9573254495325543,0.25322213144096173
5,17,4.378037029908453,1.571425517899276,0.5196398593739697,1.0349858457261571,2.872446855980566,0.9791337605046793,3.756991979150861,0.3462986016139893
5,18,2.811496013804875,7.568610360387597,0.327558148833229,2.655475608498248,1.7328097857767353,0.9702417104754337,3.3757098955244276,2.2622815654163326
5,19,3.8751556498576685,7.491658926381008,0.6156973277732567,3.009092599318513,2.705019456173475,1.3281921864407447,3.9996167574377584,1.1297329373589817
5,20,5.43618203305647,2.823222281721877,0.534772816389903,1.0600391986882978,0.864460839290438,0.8164731092356694,1.7883417581150307,2.1324742187070425
6,0,1.8652466830996968,5.8770318022918975,0.11783274676263056,0.7593595536914303,1.305832745931682,0.7489807006299074,1.9659787195143816,3.4043237895467855
6,1,25.50604740596034,2.8691799162519973,0.27472152233223024,1.2590863553213911,2.4399424183805247,1.99785937736691,0.6670224049781357,1.6223370400790986
6,2,3.7465928510973976,1.927889613791711,0.40327207729049014,1.2856014734965955,3.4368848397852982,1.5720312362934696,1.2325543835863995,0.4131180521069968
6,3,4.135300535973097,3.136012944319725,0.5564987869835043,1.508192404079573,2.0867799909660096,1.0138171308130002,3.5967343287090463,0.3677312926972909
6,4,5.179547367024535,3.570331298749962,0.08022456273544673,1.5365384339127575,0.9495311604566787,1.7345549152797775,3.11270452455756,2.353736191868435
6,5,3.0612329557553606,2.3735379389081905,0.5591217994656372,0.6186017690185102,0.7805964893454447,1.1520355902850756,2.4061372873209512,2.4278809153136773
6,6,1.9447207848367034,2.6884509279017292,0.14163479117476585,2.2344635502592047,0.5931639776305138,1.6771605179051918,2.0741568273687956,2.2125723229038465
6,7,7.209866151097076,2.43592577358727,0.40923822963131057,1.9812916904370745,1.6556196947004531,0.8917864205581651,1.3556400920169978,2.08870507213249
6,8,1.6880625958080688,4.709644220808221,0.8680820944174997,1.9945812817081119,1.2373269755033778,1.9558911900026366,2.253513017392432,1.4771057517537933
6,9,3.041198009847761,2.425187505791448,0.4567016398858096,1.4917759492928322,0.7136350086447,1.1212198029242901,1.4242984555631617,1.3796369621286417
6,10,9.7435482639699,3.2724368834831155,0.29037056171153536,2.007480486832189,1.6959947975583125,1.4846260173754429,0.7044456836297792,2.3612614159312235
6,11,3.4915759455921425,2.308282925261524,0.4482155128684917,1.6185934437028844,2.9295838793779096,0.5630057125154605,3.1910514502289664,1.5959983956378632
6,12,1.6712609365717443,4.198626477158059,2.162062926849,1.9631312635244047,1.354393415037788,0.3422922105717146,1.9865222081274223,3.692613068663979
6,13,6.204700215867087,2.092751676414009,0.17982486702093095,1.2863875379983711,3.0699153623747573,0.6525884052812737,0.33732090234530343,2.281577314030327
6,14,1.2839342878871989,3.916254872246769,0.33141791752907346,2.2574455929126054,0.5707706988360307,1.6814962365159551,3.1170672634342376,3.950133317579266
6,15,1.2719557913691129,3.8892869284721114,1.4172514201681294,1.102888541339583,3.0408029428711796,1.4065394470050838,1.4425366097284447,3.0049053985172214
6,16,8.495798564071164,2.4305343735899902,0.28903528390492306,2.0825704387751847,2.3358831459926135,0.5476926318419408,2.7508284663091134,3.963143030010268
6,17,8.039061651133917,1.8008466326698471,0.3328193521994784,0.5823655027558082,2.1486816534629405,1.4174984065445033,2.2798552185190175,0.21861305640475415
6,18,3.241203920080646,2.874414420071308,0.8863132848488695,1.3769235241758784,2.4976579367587566,0.7112531319593205,2.342706942048597,2.837632695355193
6,19,2.1918835401369914,3.153300068144481,0.7956384643386303,1.399175564188804,1.775533804779719,0.860860590952315,1.938824910741058,1.544314938271834
6,20,1.1348203025572168,2.844886651776592,1.1695282138393432,1.2759365517876136,3.0486756255589627,1.1563859910067655,0.7171621570185462,1.2517428414613927
7,0,2.2917235086537318,1.0750957004110524,0.46275444143676825,1.3773842586321057,1.13622398908505,0.5445864365343895,2.457121435743893,1.7840604391564243
7,1,2.98232677157308,0.8025278782300699,0.4687781247368385,2.0959462984438986,2.535496349778535,0.7092466651775442,2.3440702093223167,2.5826177923709754
7,2,5.502212530865746,3.133701204222082,0.9650728222079884,2.003617286187271,0.8298411736715952,1.5610645308881461,3.4778923090458127,2.3825613823722436
7,3,4.420442668678339,8.546415184440274,0.4201342015022764,1.416890448757475,1.8216232360715559,0.24631927920806018,3.997531701586712,2.848799396974148
7,4,1.7319677971126375,10.236205974175315,0.6738750054762357,1.7131175232040188,1.9573380893731533,0.26462391579476596,0.15523639226274444,3.8065786295608173
7,5,1.6420103215655828,2.8144949784551745,0.6559537692491989,1.707408421214972,1.3585273116367005,0.8604383392471451,0.8364115693392189,1.285005258861268
7,6,0.9308103092081282,1.5823437956076767,0.7473678254446845,1.1339652154552378,1.364138347015,0.8966320932868603,1.7371130824906236,3.6118399187064347
7,7,4.576516024154851,0.610141598386324,0.4108892044085176,1.2851272065167665,1.6040061325199124,0.4072535888882424,1.6823842431880984,1.4528416030492872
7,8,2.8096909709820137,4.006848159443937,0.7938985393988529,1.525695342323257,3.1877533443520853,0.4865962522524068,0.6919034859511362,0.8087747041319719
7,9,8.529285080500102,3.4564400868640788,0.6706653824120089,1.4069419924352973,3.3397197551853965,1.4359013419107536,2.68650519653445,1.5198102292881184
7,10,10.962092144516879,5.7470953411548455,0.6669174617785213,1.8723456338302336,2.579676511633102,1.016101297932085,2.4240798942967454,2.575649703468503
7,11,1.5527897699748623,8.621031124546366,0.6920105338574499,1.0721128317671287,0.6781499714938686,1.9657532666565514,0.8157179861249406,1.3375512907450453
7,12,2.10462838308208,12.370159554529726,0.9816778548121489,2.758116027453882,2.15380755315287,0.4364523007902058,2.7829105813458535,1.1067470868046412
7,13,2.9591602186436172,16.966401476267723,0.23119140459268847,1.3852877846947371,1.4995261621611093,0.9204212103973506,2.8662888597920646,3.4415688402325224
7,14,7.101315392581274,2.5402139076552324,1.6697918731718693,1.6240643350762416,2.789995071715299,0.5834140945306845,0.8761915402553506,2.90856254921604
7,15,2.9081679872174115,5.750443167636406,0.32354728470149646,1.8894216325756452,1.6683184057265108,0.9520798446723091,0.5558833040175521,0.57125709299509
7,16,1.814900492954236,9.873789411473117,0.29162124086560126,1.5637789759009952,1.5541371136144324,0.46863884905650643,3.412639967115505,2.4232355197988604
7,17,0.7023050386626797,12.28364708722017,0.6644174413303168,1.1639978936306812,1.8262198277701023,0.5329595064262542,0.7702035221281123,0.32034682778773504
7,18,4.386444592821406,5.254383653568695,0.8627962629456651,2.4477599890764807,1.250270267740122,1.6907675754990266,0.5561050528135691,3.1417550714290674
7,19,5.250062739785159,10.145617513147696,0.7476434420936399,1.8802448728572652,2.5222916957255315,0.3671851450647615,2.2649037743870424,2.979785810173786
7,20,2.908980557681609,3.976115387262283,0.655441317975321,1.6138386815964194,2.5581197217757508,1.2798237433746893,1.6541762406210343,0.10395093001660838
8,0,8.86438752662262,3.03523201251456,0.3432882788501442,0.9077518855767235,2.122306534608302,1.367447079940915,0.4591755098704189,1.2070948058923614
8,1,4.660095839211181,5.8543639391675,0.12594272518976318,1.161464871231596,0.9142278002826513,0.8373449101379027,0.9778611553863397,3.1448044845316017
8,2,3.460514583782086,8.611604168495447,1.3037200383717196,2.51886957398123,2.5549169428453458,0.8417936860995006,1.3998199757108578,0.20582154449935297
8,3,5.524289646903303,2.281269759354235,0.8718990318327366,2.554132145874645,0.6550308297205977,1.1794386947040973,0.1459399240615058,1.5603150025538404
8,4,8.741046329758754,5.4675903486692885,0.6409126817034764,1.8385421803479045,3.441757790580957,0.9529806399907552,3.592838730026942,3.2882779090547336
8,5,0.9643614861404795,5.042997940955478,1.6535920696353215,2.1957395223004825,1.3274799314938492,1.3284225900070543,1.6667123797986232,1.780655861826558
8,6,2.665395432082305,6.194621485197273,0.32434946346733534,1.4181454016321462,3.3238958173416178,1.867115477526759,2.375920815514777,2.699549841466738
8,7,16.011609322798783,3.0230142665024995,1.081100206865943,1.8163576152243817,0.9351109134553278,1.4630973189116983,1.7342779454990032,1.449073742880096
8,8,1.3233110080092938,5.36121381437733,0.5945906771691123,1.9902528841017018,1.061449196074626,0.4643210626847302,1.2509826955459213,0.8675921654337468
8,9,2.011931154013915,4.537461751589867,0.4606716052581237,1.8675463828674508,1.7186304441552218,0.8739880224036325,0.5491510013962331,3.7550976159354392
8,10,5.754745461855203,7.781960624219996,0.5498318643666906,3.2169147296100777,2.966195658819204,1.7539143933998784,3.68061226886288,3.704892047165391
8,11,5.756713353462238,5.915658370078674,0.3942363872150682,1.374787581889593,1.88895946717305,0.7421918565924273,1.2779645421132155,2.3831353138617803
8,12,5.5212746362640095,3.819178415564754,0.24954132108468283,2.3990066231586873,1.0783680432818188,1.6683541116414236,1.006101879088265,3.56004190942798
8,13,4.99660306913735,3.919298454703664,0.13173541102745864,1.1522198014941063,2.2840534215302384,1.2898284810243772,1.2875670337773006,2.7335381116064252
8,14,8.506147013575353,2.198280472165963,0.18569989424648195,1.6144315665192535,0.7440528340704827,1.2014429163442628,0.6677305805975107,3.8924114017158398
8,15,3.6371256323441017,3.644591950173663,0.23443663188691483,1.1166970922234367,1.063741389449771,1.0959402726435314,2.782529062984261,3.0194742468039433
8,16,2.9807962121930456,1.910396474429241,0.7758411917447685,0.8154870399029657,2.262572097364539,0.9432036805625634,2.0294431304114164,3.802892762423562
8,17,1.9607153392941694,3.016148123774921,0.22543161703253173,1.0758730660197589,2.735828225647447,1.1148985631525274,1.4602022824014362,3.9561576234450633
8,18,0.8212380319287149,2.8067719008402796,0.08776084532359213,1.1323080143636617,1.3133106503584884,0.9037480825127946,1.9796076625107437,0.7400874913863187
