group_parameter_set_ID,synthetic_par_ID,Round_ID,Gamble_ID,rt,response,repro_t,wt,diff_x,diff_p,diff_ev
0,0,36,30,2.8373827934265137,1.0,8.800154781033056,3.1626172065734863,0.91,-0.21,0.6194999999999999
0,0,37,133,4.108006000518799,1.0,10.561755911582345,5.891993999481201,0.33,-0.35,-0.044799999999999895
0,0,38,119,2.4927902221679688,-1.0,7.03526880636031,5.507209777832031,0.34,-0.69,-0.1001
0,0,39,46,3.3191490173339844,1.0,21.513464254640628,4.680850982666016,0.57,-0.44,-0.0913
0,0,40,68,6.6420183181762695,1.0,11.444643131763197,1.3579816818237305,0.79,-0.61,0.13400000000000004
0,0,41,3,4.047240734100342,1.0,12.763839673115076,3.952759265899658,0.23,-0.07,0.015699999999999992
0,0,42,156,3.6609928607940674,-1.0,30.45531249835648,6.339007139205933,-0.39,-0.07,-0.2056
0,0,43,73,3.1385116577148438,-1.0,17.121881843225385,4.861488342285156,0.25,-0.79,-0.0023999999999999994
0,0,44,113,2.6587371826171875,-1.0,8.055585399334484,3.3412628173828125,0.51,-0.96,-0.20099999999999998
0,0,45,38,2.615828037261963,1.0,6.901832333342817,3.384171962738037,0.75,-0.39,0.3006
0,0,46,138,2.5626144409179688,-1.0,19.043965409394126,3.4373855590820312,-0.34,-0.25,-0.2596
0,0,47,139,10.241400718688965,-1.0,27.80188440970202,0.0,-0.01,-0.07,-0.0035000000000000005
0,0,48,13,6.2356977462768555,1.0,18.994409864894422,1.7643022537231445,0.22,-0.15,-0.0552
0,0,49,91,2.5751655101776123,-1.0,16.239041716140292,7.424834489822388,0.01,-0.91,-0.8279000000000001
0,0,50,122,3.321471929550171,-1.0,12.42397266366831,4.678528070449829,0.73,-0.97,-0.1964
0,0,51,106,2.358616352081299,1.0,6.226613761341719,5.641383647918701,0.91,-0.13,0.2405
0,0,52,21,3.9302477836608887,-1.0,10.064716381290301,6.069752216339111,0.04,-0.27,-0.06970000000000003
0,0,53,80,15.739289283752441,1.0,36.675038912209814,0.0,0.92,-0.76,-0.019600000000000006
0,0,54,53,4.9316534996032715,-1.0,15.522081058017237,1.0683465003967285,0.29,-0.58,-0.12469999999999998
0,0,55,57,8.43336296081543,1.0,21.389455400147057,1.5666370391845703,0.64,-0.52,0.016800000000000037
0,0,56,60,4.5765275955200195,1.0,10.370023371151028,3.4234724044799805,0.95,-0.57,-0.001899999999999999
0,0,57,135,2.768162488937378,1.0,11.982949840728534,3.231837511062622,0.95,-0.19,0.15009999999999998
0,0,58,20,2.114439010620117,1.0,10.753380929310277,5.885560989379883,0.91,-0.17,0.36289999999999994
0,0,59,75,3.1356563568115234,-1.0,13.723372297290434,4.864343643188477,0.47,-0.71,-0.3291
0,0,60,96,2.4090847969055176,-1.0,7.776874046511584,3.5909152030944824,0.56,-0.91,-0.11200000000000002
0,0,61,121,2.5205767154693604,1.0,14.519815449319562,3.4794232845306396,0.82,-0.16,0.6222
0,0,62,39,3.119489908218384,1.0,6.414555182219828,6.880510091781616,0.81,-0.35,0.354
0,0,63,137,2.1888561248779297,-1.0,9.247691364320769,3.8111438751220703,-0.39,-0.27,-0.3591000000000001
0,0,64,149,2.8225650787353516,-1.0,10.331923606042293,5.177434921264648,-0.72,-0.06,-0.081
0,0,65,32,5.987689971923828,-1.0,15.265059617245866,2.012310028076172,0.13,-0.35,-0.24139999999999998
0,0,66,33,6.08656120300293,-1.0,25.522969721816214,3.9134387969970703,0.26,-0.34,0.018799999999999983
0,0,67,114,3.6510462760925293,1.0,9.762416242458633,2.3489537239074707,0.86,-0.84,0.07020000000000001
0,0,68,55,5.221613883972168,-1.0,13.70290630524736,0.778386116027832,0.44,-0.58,-0.13520000000000007
0,0,69,65,5.919535160064697,-1.0,19.12466809614796,4.080464839935303,0.47,-0.69,-0.060900000000000024
0,0,70,26,4.658127784729004,1.0,16.665103341921203,1.341872215270996,0.59,-0.23,0.31090000000000007
0,0,71,154,2.3243980407714844,-1.0,8.509337379613257,7.675601959228516,-0.64,-0.03,-0.0413
0,0,72,10,3.4540233612060547,1.0,11.156095198067016,6.545976638793945,0.96,-0.09,0.1239
0,0,73,9,2.0061652660369873,1.0,11.147984954514676,3.9938347339630127,0.84,-0.07,0.161
0,0,74,8,2.6266889572143555,1.0,9.397374667144986,7.3733110427856445,0.78,-0.02,0.4754
0,0,75,88,7.4149489402771,-1.0,19.520780688392986,2.5850510597229004,0.72,-0.85,-0.033299999999999996
0,0,76,64,3.8369083404541016,-1.0,9.077463571848428,6.163091659545898,0.38,-0.66,-0.21739999999999998
0,0,77,6,2.9012413024902344,1.0,11.696788917948094,3.0987586975097656,0.51,-0.05,-0.0174
0,0,78,50,5.818299770355225,1.0,23.773098567791823,4.181700229644775,0.91,-0.48,0.1317
0,0,79,118,2.338918447494507,-1.0,9.417397809184784,7.661081552505493,0.01,-0.59,-0.4928999999999999
0,0,80,125,4.242953777313232,-1.0,16.56859940721933,5.757046222686768,0.79,-0.84,-0.06820000000000001
0,0,81,61,2.644239902496338,-1.0,8.29620840124244,3.355760097503662,0.04,-0.64,-0.5887999999999999
0,0,82,74,2.9453091621398926,-1.0,5.769920792092721,3.0546908378601074,0.31,-0.73,-0.10260000000000001
0,0,83,31,3.9422762393951416,-1.0,12.165320229575734,4.057723760604858,0.04,-0.32,-0.3032
0,0,84,28,3.76577091217041,1.0,8.349919089388138,4.23422908782959,0.75,-0.25,0.2075
0,0,85,158,2.322291851043701,-1.0,6.923092000198308,7.677708148956299,-0.36,-0.13,-0.2548
0,0,86,112,21.253679275512695,-1.0,45.280936095661396,0.0,0.47,-0.46,-0.07940000000000003
0,0,87,147,7.250065803527832,-1.0,18.093093043294456,0.749934196472168,-0.03,-0.07,-0.050899999999999945
0,0,88,35,4.502943992614746,-1.0,12.352404451098314,1.497056007385254,0.44,-0.39,0.003500000000000003
0,0,89,85,4.159463882446289,-1.0,10.06459277357613,5.840536117553711,0.49,-0.89,-0.2358
0,0,90,98,3.9982221126556396,-1.0,11.010214103658862,2.0017778873443604,0.72,-0.92,-0.098
0,0,91,79,9.415374755859375,1.0,29.393481792623387,0.584625244140625,0.85,-0.77,0.007999999999999993
0,0,92,43,7.207503795623779,-1.0,13.587204064080197,0.7924962043762207,0.27,-0.44,0.06490000000000007
0,0,93,47,3.892404079437256,1.0,11.327007210899975,6.107595920562744,0.62,-0.42,-0.031599999999999996
0,0,94,126,8.52875804901123,-1.0,15.038794059149554,1.4712419509887695,0.54,-0.68,-0.1448
0,0,95,66,6.418481826782227,-1.0,20.15803175760314,1.5815181732177734,0.59,-0.65,-0.06750000000000002
0,0,96,45,7.15719747543335,1.0,25.53999432085647,2.8428025245666504,0.46,-0.44,-0.017600000000000032
0,0,97,63,3.5040245056152344,-1.0,12.118180157815972,6.495975494384766,0.23,-0.64,-0.06360000000000002
0,0,98,52,3.4885151386260986,-1.0,9.32638011725985,6.511484861373901,0.14,-0.53,-0.2289
0,0,99,141,2.707890748977661,-1.0,10.402689913408874,3.292109251022339,-0.04,-0.54,-0.211
0,0,100,67,12.24531078338623,-1.0,24.957625466562646,0.0,0.63,-0.65,-0.20820000000000002
0,0,101,150,4.707686901092529,-1.0,14.073623224510659,3.2923130989074707,-0.35,-0.11,-0.1759
0,0,102,123,8.95663833618164,1.0,25.130533066686635,1.0433616638183594,0.31,-0.35,-0.07549999999999996
0,0,103,41,2.274233102798462,-1.0,11.265702687283119,7.725766897201538,0.04,-0.49,-0.4466
0,0,104,4,7.339250564575195,1.0,17.579715358960954,0.6607494354248047,0.35,-0.03,0.30190000000000006
0,0,105,99,8.677820205688477,-1.0,17.081480532523056,1.3221797943115234,0.83,-0.95,-0.11880000000000002
0,0,106,110,2.507124185562134,1.0,14.909198104987828,7.492875814437866,0.85,-0.26,0.0687
0,0,107,11,8.34913444519043,-1.0,28.566367801095613,1.6508655548095703,0.01,-0.18,-0.053599999999999995
0,0,108,25,6.293962001800537,1.0,13.080150417113472,1.706037998199463,0.45,-0.27,0.10979999999999995
0,0,109,134,5.466526508331299,1.0,17.703765246607922,2.533473491668701,0.39,-0.28,0.1532
0,0,110,44,3.461853504180908,-1.0,12.777072377705604,4.538146495819092,0.34,-0.46,-0.024200000000000027
0,0,111,70,4.882246017456055,1.0,15.966889512954522,3.1177539825439453,0.91,-0.62,0.056699999999999987
0,0,112,104,2.8631842136383057,-1.0,6.571904405746893,3.1368157863616943,0.52,-0.96,-0.2916
0,0,113,62,3.0205612182617188,-1.0,9.991465218475268,4.979438781738281,0.19,-0.63,-0.4819000000000001
0,0,114,103,3.4888172149658203,1.0,14.881716707894917,2.5111827850341797,0.91,-0.57,0.07840000000000001
0,0,115,51,2.4683940410614014,-1.0,7.592605035574968,5.531605958938599,0.06,-0.57,-0.4416000000000001
0,0,116,84,3.7468011379241943,-1.0,17.430066266459328,6.253198862075806,0.34,-0.87,-0.4006
0,0,117,49,2.807760000228882,1.0,6.525325293671801,5.192239999771118,0.88,-0.41,0.001799999999999996
0,0,118,2,16.980127334594727,1.0,43.43958084396942,0.0,0.12,-0.01,0.007500000000000003
0,0,119,124,3.867889881134033,-1.0,12.902204605163277,4.132110118865967,0.19,-0.81,-0.4840999999999999
0,0,120,77,10.380303382873535,-1.0,23.168452680818564,0.0,0.64,-0.72,-0.006400000000000003
0,0,121,100,5.925149917602539,1.0,9.367859822109668,0.07485008239746094,0.96,-0.92,0.02
0,0,122,143,2.246737241744995,-1.0,10.9193711904206,3.753262758255005,-0.55,-0.35,-0.316
0,0,123,17,4.260817050933838,1.0,17.304021559953295,5.739182949066162,0.69,-0.18,0.016199999999999992
0,0,124,78,8.675837516784668,-1.0,19.008434790480568,1.324162483215332,0.77,-0.77,-0.09240000000000001
0,0,125,36,8.481900215148926,1.0,22.523705084130643,1.5180997848510742,0.53,-0.34,-0.12009999999999998
0,0,126,54,4.738222122192383,-1.0,9.467136151912957,3.261777877807617,0.36,-0.51,-0.009600000000000001
0,0,127,90,4.777319431304932,1.0,14.560498385228055,3.2226805686950684,0.92,-0.89,-0.008600000000000002
0,0,128,160,8.21220588684082,-1.0,23.974015083125167,1.7877941131591797,-0.05,-0.14,-0.07980000000000001
0,0,129,83,2.3330960273742676,-1.0,10.630626197746027,3.6669039726257324,0.25,-0.82,-0.5478999999999999
0,0,130,115,14.897750854492188,-1.0,31.391726195516288,0.0,0.91,-0.96,-0.030299999999999997
0,0,131,72,2.5083816051483154,-1.0,13.996059107063896,5.491618394851685,0.12,-0.74,-0.5946
0,0,132,12,6.407729148864746,-1.0,15.13775232521616,3.592270851135254,0.18,-0.18,-0.02700000000000001
0,0,133,146,2.5875375270843506,-1.0,8.9063479855059,5.412462472915649,-0.51,-0.37,-0.42069999999999996
0,0,134,15,2.595121383666992,1.0,10.33099944892387,7.404878616333008,0.45,-0.16,-0.06459999999999999
0,0,135,128,1.9638150930404663,1.0,7.56081739843695,6.036184906959534,0.76,-0.03,0.0089
0,0,136,131,2.0320191383361816,-1.0,10.052198921355778,3.9679808616638184,0.02,-0.67,-0.6301
0,0,137,69,2.8638720512390137,1.0,10.093834348939302,7.136127948760986,0.87,-0.69,0.21240000000000003
0,0,138,7,3.142270088195801,1.0,10.734487384959056,6.857729911804199,0.66,-0.03,0.15239999999999998
0,0,139,108,3.509207010269165,1.0,16.369870657601762,4.490792989730835,0.74,-0.41,0.038099999999999995
0,0,140,127,4.871396064758301,1.0,14.447002933643963,3.128603935241699,0.62,-0.11,0.13930000000000003
0,0,141,101,17.783267974853516,-1.0,37.905562118911774,0.0,0.29,-0.31,-0.16090000000000004
0,0,142,97,4.948941230773926,-1.0,17.258240279024484,1.0510587692260742,0.62,-0.95,-0.19329999999999997
0,0,143,109,2.116342544555664,1.0,8.7528849429004,3.883657455444336,0.94,-0.06,0.0258
0,0,144,107,5.179696559906006,1.0,21.18797131277528,2.820303440093994,0.53,-0.17,0.0663
0,0,145,82,2.617586851119995,-1.0,14.784168078575956,7.382413148880005,0.12,-0.81,-0.6629999999999999
0,0,146,86,4.891551494598389,-1.0,14.457580648958544,1.1084485054016113,0.57,-0.83,-0.09970000000000001
0,0,147,94,2.7582404613494873,-1.0,10.34606221560317,3.2417595386505127,0.33,-0.98,-0.5552999999999999
0,0,148,40,3.467608690261841,1.0,18.396663324570273,6.532391309738159,0.92,-0.38,0.39180000000000004
0,0,149,16,6.125901699066162,1.0,14.24991027957407,3.874098300933838,0.52,-0.19,-0.026800000000000004
0,0,150,142,5.312681674957275,-1.0,14.500140574663313,0.6873183250427246,-0.15,-0.03,-0.03149999999999999
0,0,151,148,4.691936492919922,-1.0,12.431168400833506,3.308063507080078,-0.02,-0.44,-0.3398
0,0,152,155,3.4857959747314453,-1.0,15.044839829467481,6.514204025268555,-0.37,-0.12,-0.2954
0,0,153,95,4.662285804748535,-1.0,11.4927707322384,5.337714195251465,0.42,-0.94,-0.3268
0,0,154,144,2.1963112354278564,-1.0,6.825085946227905,3.8036887645721436,-0.4,-0.71,-0.375
0,0,155,116,3.3974850177764893,-1.0,14.646733405735985,6.602514982223511,0.75,-0.95,-0.02699999999999999
0,0,156,120,11.648138999938965,-1.0,30.653146370815467,0.0,0.27,-0.29,0.007300000000000084
0,0,157,105,2.9614388942718506,-1.0,14.147407849126132,7.038561105728149,0.51,-0.91,-0.1787
0,0,158,92,2.2965753078460693,-1.0,7.884849560345244,5.703424692153931,0.17,-0.92,-0.6538999999999999
0,0,159,87,5.275825500488281,-1.0,19.617707214507213,2.7241744995117188,0.64,-0.86,-0.09260000000000002
0,1,0,13,15.55913257598877,-1.0,47.317381237935315,0.0,0.22,-0.15,-0.0552
0,1,1,81,4.504849433898926,-1.0,10.426250765103802,3.495150566101074,0.01,-0.81,-0.7191
0,1,2,102,4.778018474578857,-1.0,13.962682606342218,5.221981525421143,0.55,-0.48,-0.0658
0,1,3,69,6.556552410125732,-1.0,22.51479405818798,3.4434475898742676,0.87,-0.69,0.21240000000000003
0,1,4,152,14.274885177612305,-1.0,40.98766778680171,0.0,-0.02,-0.06,-0.06319999999999992
0,1,5,30,20.86433982849121,-1.0,61.92818287631733,0.0,0.91,-0.21,0.6194999999999999
0,1,6,144,5.6938066482543945,-1.0,19.081596585978865,0.30619335174560547,-0.4,-0.71,-0.375
0,1,7,135,6.89270544052124,-1.0,23.43472589316492,1.1072945594787598,0.95,-0.19,0.15009999999999998
0,1,8,61,2.979745626449585,-1.0,9.764447452042369,3.020254373550415,0.04,-0.64,-0.5887999999999999
0,1,9,94,3.1506755352020264,-1.0,7.988955385826417,2.8493244647979736,0.33,-0.98,-0.5552999999999999
0,1,10,104,3.7147369384765625,-1.0,10.76680652543049,2.2852630615234375,0.52,-0.96,-0.2916
0,1,11,115,5.16948938369751,-1.0,16.76373162991595,0.8305106163024902,0.91,-0.96,-0.030299999999999997
0,1,12,131,4.754908084869385,-1.0,13.497142679445691,1.2450919151306152,0.02,-0.67,-0.6301
0,1,13,8,11.557738304138184,-1.0,32.77434574734554,0.0,0.78,-0.02,0.4754
0,1,14,32,4.197755336761475,-1.0,12.071594392842895,3.8022446632385254,0.13,-0.35,-0.24139999999999998
0,1,15,91,2.668872833251953,-1.0,9.096912998676663,7.331127166748047,0.01,-0.91,-0.8279000000000001
0,1,16,31,7.961584568023682,-1.0,20.921427262955905,0.03841543197631836,0.04,-0.32,-0.3032
0,1,17,54,5.644309997558594,-1.0,17.23037796082998,2.3556900024414062,0.36,-0.51,-0.009600000000000001
0,1,18,7,6.652517318725586,1.0,20.069731500343075,3.347482681274414,0.66,-0.03,0.15239999999999998
0,1,19,109,7.2901530265808105,-1.0,24.360654134339732,0.7098469734191895,0.94,-0.06,0.0258
0,1,20,17,9.04288101196289,-1.0,24.373620327412628,0.9571189880371094,0.69,-0.18,0.016199999999999992
0,1,21,27,19.56914520263672,-1.0,56.20174795090413,0.0,0.64,-0.29,-0.04869999999999999
0,1,22,113,2.6431450843811035,-1.0,8.639645085611061,3.3568549156188965,0.51,-0.96,-0.20099999999999998
0,1,23,39,5.104864597320557,-1.0,17.155705256627126,4.895135402679443,0.81,-0.35,0.354
0,1,24,129,12.621694564819336,-1.0,36.62492092639239,0.0,0.36,-0.29,-0.11700000000000002
0,1,25,124,4.318008899688721,-1.0,12.225680104645122,3.6819911003112793,0.19,-0.81,-0.4840999999999999
0,1,26,25,2.1626620292663574,-1.0,8.446961746628377,5.837337970733643,0.45,-0.27,0.10979999999999995
0,1,27,66,8.580430030822754,-1.0,25.458005290055855,1.419569969177246,0.59,-0.65,-0.06750000000000002
0,1,28,89,3.692902088165283,-1.0,13.086548915962334,4.307097911834717,0.82,-0.85,-0.034900000000000014
0,1,29,77,4.975654602050781,-1.0,14.764499824053948,1.0243453979492188,0.64,-0.72,-0.006400000000000003
0,1,30,76,4.661947250366211,-1.0,19.2569839960401,5.338052749633789,0.58,-0.72,0.02360000000000001
0,1,31,59,3.7266845703125,-1.0,12.052925068077649,2.2733154296875,0.81,-0.52,0.008799999999999988
0,1,32,141,5.045285224914551,-1.0,15.648140258274045,0.9547147750854492,-0.04,-0.54,-0.211
0,1,33,65,3.479776620864868,-1.0,10.358048347665354,6.520223379135132,0.47,-0.69,-0.060900000000000024
0,1,34,122,3.1504688262939453,-1.0,9.009795805045176,4.849531173706055,0.73,-0.97,-0.1964
0,1,35,42,2.3005383014678955,-1.0,5.903046612652208,5.6994616985321045,0.11,-0.44,-0.11879999999999996
0,1,36,120,3.8097171783447266,1.0,11.402264361601471,6.190282821655273,0.27,-0.29,0.007300000000000084
0,1,37,127,6.319406032562256,-1.0,19.52579033995257,1.6805939674377441,0.62,-0.11,0.13930000000000003
0,1,38,24,6.86690092086792,-1.0,18.834142479061452,1.13309907913208,0.38,-0.27,0.003400000000000014
0,1,39,37,3.256401538848877,-1.0,12.007558829431337,2.743598461151123,0.65,-0.39,0.20670000000000002
0,1,40,44,5.016190052032471,-1.0,14.41142532534902,2.9838099479675293,0.34,-0.46,-0.024200000000000027
0,1,41,38,16.088199615478516,-1.0,40.330691740404916,0.0,0.75,-0.39,0.3006
0,1,42,18,7.786355495452881,-1.0,21.820033884321735,0.21364450454711914,0.79,-0.17,0.3881
0,1,43,51,3.234151601791382,-1.0,11.499764473542719,4.765848398208618,0.06,-0.57,-0.4416000000000001
0,1,44,132,3.0509796142578125,-1.0,8.629544798805904,2.9490203857421875,0.64,-0.51,-0.0393
0,1,45,75,4.2371015548706055,-1.0,13.76625666220986,3.7628984451293945,0.47,-0.71,-0.3291
0,1,46,14,6.29971981048584,1.0,17.46844641921335,1.7002801895141602,0.31,-0.17,-0.0363
0,1,47,73,2.5202507972717285,-1.0,8.217545703596539,5.4797492027282715,0.25,-0.79,-0.0023999999999999994
0,1,48,151,4.8235955238342285,-1.0,17.0198540464513,3.1764044761657715,-0.42,-0.34,-0.4116000000000001
0,1,49,150,15.701022148132324,-1.0,40.192144038134835,0.0,-0.35,-0.11,-0.1759
0,1,50,108,4.84359884262085,-1.0,17.328023301797728,3.1564011573791504,0.74,-0.41,0.038099999999999995
0,1,51,90,3.784306049346924,-1.0,12.2815778104962,4.215693950653076,0.92,-0.89,-0.008600000000000002
0,1,52,158,6.642675399780273,-1.0,15.869291556550904,3.3573246002197266,-0.36,-0.13,-0.2548
0,1,53,82,3.123943567276001,-1.0,13.410934348118804,6.876056432723999,0.12,-0.81,-0.6629999999999999
0,1,54,20,16.92144775390625,-1.0,47.30901427303165,0.0,0.91,-0.17,0.36289999999999994
0,1,55,6,7.265780925750732,1.0,22.41948934076088,0.7342190742492676,0.51,-0.05,-0.0174
0,1,56,34,10.920332908630371,1.0,31.23245949898058,0.0,0.35,-0.35,0.035
0,1,57,139,17.734561920166016,-1.0,50.057697833464125,0.0,-0.01,-0.07,-0.0035000000000000005
0,1,58,47,4.878812313079834,-1.0,16.714709568857213,5.121187686920166,0.62,-0.42,-0.031599999999999996
0,1,59,80,4.074900150299072,-1.0,18.631402600815843,3.9250998497009277,0.92,-0.76,-0.019600000000000006
0,1,60,16,3.923292636871338,-1.0,15.354570137426405,6.076707363128662,0.52,-0.19,-0.026800000000000004
0,1,61,62,3.136525869369507,-1.0,9.61639219567259,4.863474130630493,0.19,-0.63,-0.4819000000000001
0,1,62,112,10.367968559265137,-1.0,28.91115122577141,0.0,0.47,-0.46,-0.07940000000000003
0,1,63,97,3.862555980682373,-1.0,12.20901609034742,2.137444019317627,0.62,-0.95,-0.19329999999999997
0,1,64,84,6.718963623046875,-1.0,24.04198684795099,3.281036376953125,0.34,-0.87,-0.4006
0,1,65,100,3.447787046432495,-1.0,8.861748582519413,2.552212953567505,0.96,-0.92,0.02
0,1,66,35,7.467819690704346,-1.0,23.663075429049318,0.5321803092956543,0.44,-0.39,0.003500000000000003
0,1,67,19,7.960352420806885,-1.0,24.285814216104583,0.039647579193115234,0.86,-0.16,0.18879999999999997
0,1,68,114,5.530479431152344,-1.0,14.627791021987637,0.46952056884765625,0.86,-0.84,0.07020000000000001
0,1,69,49,16.043930053710938,-1.0,56.08826923408276,0.0,0.88,-0.41,0.001799999999999996
0,1,70,5,4.287664890289307,-1.0,16.892770250519145,5.712335109710693,0.43,-0.02,0.06260000000000002
0,1,71,85,3.135699987411499,-1.0,8.667839647332244,6.864300012588501,0.49,-0.89,-0.2358
0,1,72,128,18.67365074157715,1.0,55.13657509304626,0.0,0.76,-0.03,0.0089
0,1,73,110,20.86433982849121,-1.0,59.02166281270701,0.0,0.85,-0.26,0.0687
0,1,74,117,4.085844039916992,-1.0,11.38335041508944,3.914155960083008,0.27,-0.63,-0.26639999999999997
0,1,75,155,13.135505676269531,-1.0,33.50960021838522,0.0,-0.37,-0.12,-0.2954
0,1,76,142,2.858011245727539,-1.0,9.030886128185916,3.141988754272461,-0.15,-0.03,-0.03149999999999999
0,1,77,93,4.106816291809082,-1.0,8.984819105834536,1.893183708190918,0.26,-0.91,-0.0702
0,1,78,121,8.982759475708008,1.0,26.400386288968832,1.0172405242919922,0.82,-0.16,0.6222
0,1,79,148,12.974321365356445,-1.0,37.391555598875556,0.0,-0.02,-0.44,-0.3398
0,1,80,26,17.860780715942383,1.0,53.97069384673877,0.0,0.59,-0.23,0.31090000000000007
0,1,81,138,7.366372108459473,-1.0,21.605296355075563,0.6336278915405273,-0.34,-0.25,-0.2596
0,1,82,101,17.440580368041992,-1.0,44.623881208994376,0.0,0.29,-0.31,-0.16090000000000004
0,1,83,107,20.86433982849121,1.0,55.729669756851926,0.0,0.53,-0.17,0.0663
0,1,84,157,9.41844654083252,-1.0,31.91699373606243,0.5815534591674805,-0.01,-0.21,-0.007300000000000001
0,1,85,50,4.761266231536865,-1.0,19.936518205251,5.238733768463135,0.91,-0.48,0.1317
0,1,86,123,5.335544586181641,1.0,18.130397241806598,4.664455413818359,0.31,-0.35,-0.07549999999999996
0,1,87,147,5.6190948486328125,-1.0,18.951681410311814,2.3809051513671875,-0.03,-0.07,-0.050899999999999945
0,1,88,143,4.818216323852539,-1.0,14.56241449417425,1.181783676147461,-0.55,-0.35,-0.316
0,1,89,11,3.196290969848633,-1.0,8.094001192197343,2.803709030151367,0.01,-0.18,-0.053599999999999995
0,1,90,10,6.457638263702393,1.0,17.67106281552354,3.5423617362976074,0.96,-0.09,0.1239
0,1,91,118,5.956272125244141,-1.0,16.396410037652632,4.043727874755859,0.01,-0.59,-0.4928999999999999
0,1,92,126,3.934556484222412,-1.0,13.385145795512916,6.065443515777588,0.54,-0.68,-0.1448
0,1,93,111,12.745477676391602,-1.0,30.266385783874405,0.0,0.44,-0.24,-0.03999999999999998
0,1,94,136,8.265302658081055,-1.0,27.29747009012818,1.7346973419189453,0.73,-0.57,0.008699999999999986
0,1,95,2,20.86433982849121,1.0,55.65678653443505,0.0,0.12,-0.01,0.007500000000000003
