group_parameter_set_ID,synthetic_par_ID,Round_ID,Gamble_ID,rt,response,repro_t,wt,diff_x,diff_p,diff_ev
0,0,55,146,0.8342627286911011,-1.0,15.498069641307563,7.165737271308899,-0.51,-0.37,-0.42069999999999996
0,0,56,51,1.4039719104766846,-1.0,13.324596954678075,6.596028089523315,0.06,-0.57,-0.4416000000000001
0,0,57,37,0.8353257775306702,1.0,10.069245310440094,5.16467422246933,0.65,-0.39,0.20670000000000002
0,0,58,88,2.5034003257751465,1.0,18.15620152690175,7.4965996742248535,0.72,-0.85,-0.033299999999999996
0,0,59,143,0.6631786227226257,-1.0,7.881376515882018,5.336821377277374,-0.55,-0.35,-0.316
0,0,60,104,2.33965802192688,-1.0,13.963958165848817,3.66034197807312,0.52,-0.96,-0.2916
0,0,61,58,0.9411900639533997,1.0,8.281702183457131,5.0588099360466,0.72,-0.51,0.10169999999999998
0,0,62,31,0.9630692005157471,-1.0,13.584281666112451,7.036930799484253,0.04,-0.32,-0.3032
0,0,63,4,1.244484782218933,1.0,13.816021407861088,4.755515217781067,0.35,-0.03,0.30190000000000006
0,0,64,130,1.3334462642669678,1.0,10.696638489387713,6.666553735733032,0.92,-0.48,0.10960000000000002
0,0,65,68,3.241680145263672,1.0,16.462300987455375,2.758319854736328,0.79,-0.61,0.13400000000000004
0,0,66,72,0.892504096031189,-1.0,10.434151284738977,7.107495903968811,0.12,-0.74,-0.5946
0,0,67,114,2.301910161972046,1.0,13.651189595704702,3.698089838027954,0.86,-0.84,0.07020000000000001
0,0,68,61,1.2532272338867188,-1.0,13.147297280981268,4.746772766113281,0.04,-0.64,-0.5887999999999999
0,0,69,82,0.777478814125061,-1.0,13.427049533709866,9.222521185874939,0.12,-0.81,-0.6629999999999999
0,0,70,30,1.2139430046081543,1.0,10.324066433978196,4.786056995391846,0.91,-0.21,0.6194999999999999
0,0,71,34,6.760761260986328,-1.0,35.152592985951706,3.239238739013672,0.35,-0.35,0.035
0,0,72,78,6.147833824157715,1.0,32.356054570506046,3.852166175842285,0.77,-0.77,-0.09240000000000001
0,0,73,140,7.039795398712158,1.0,29.70391233564514,0.9602046012878418,-0.04,-0.06,-0.012199999999999999
0,0,74,103,1.0505391359329224,1.0,13.451540120328216,4.949460864067078,0.91,-0.57,0.07840000000000001
0,0,75,16,6.561336040496826,1.0,28.137574249948365,3.438663959503174,0.52,-0.19,-0.026800000000000004
0,0,76,157,1.8387655019760132,-1.0,17.79241075630534,8.161234498023987,-0.01,-0.21,-0.007300000000000001
0,0,77,77,2.265406608581543,-1.0,15.54745223564644,3.734593391418457,0.64,-0.72,-0.006400000000000003
0,0,78,160,0.9706510305404663,-1.0,12.61567798580009,9.029348969459534,-0.05,-0.14,-0.07980000000000001
0,0,79,156,1.0730289220809937,-1.0,13.630616708481371,8.926971077919006,-0.39,-0.07,-0.2056
0,0,80,36,1.826402187347412,1.0,9.111002204516284,4.173597812652588,0.53,-0.34,-0.12009999999999998
0,0,81,11,6.091290473937988,-1.0,26.281521254576468,1.9087095260620117,0.01,-0.18,-0.053599999999999995
0,0,82,99,1.5930005311965942,-1.0,18.711468233932347,4.406999468803406,0.83,-0.95,-0.11880000000000002
0,0,83,57,3.06778621673584,1.0,21.178626361238532,6.93221378326416,0.64,-0.52,0.016800000000000037
0,0,84,125,5.800607681274414,-1.0,26.11354431481987,4.199392318725586,0.79,-0.84,-0.06820000000000001
0,0,85,8,1.3408164978027344,1.0,17.817110341774132,8.659183502197266,0.78,-0.02,0.4754
0,0,86,81,1.0348953008651733,-1.0,11.27263636167524,6.965104699134827,0.01,-0.81,-0.7191
0,0,87,44,4.317434310913086,1.0,24.893585845004957,3.682565689086914,0.34,-0.46,-0.024200000000000027
0,0,88,97,2.806757688522339,-1.0,15.073377681598675,3.193242311477661,0.62,-0.95,-0.19329999999999997
0,0,89,71,0.6303929090499878,-1.0,11.737155096022192,5.369607090950012,0.09,-0.79,-0.6108
0,0,90,7,1.1115678548812866,1.0,18.38204850690155,8.888432145118713,0.66,-0.03,0.15239999999999998
0,0,91,20,0.8447120785713196,1.0,12.27581126411943,7.15528792142868,0.91,-0.17,0.36289999999999994
0,0,92,62,1.2412559986114502,-1.0,14.452537661671192,6.75874400138855,0.19,-0.63,-0.4819000000000001
0,0,93,43,4.648049354553223,1.0,19.864838222518234,3.3519506454467773,0.27,-0.44,0.06490000000000007
0,0,94,152,4.002091407775879,1.0,19.403104576837684,3.997908592224121,-0.02,-0.06,-0.06319999999999992
0,0,95,42,0.9893702864646912,-1.0,12.633890819715907,7.010629713535309,0.11,-0.44,-0.11879999999999996
0,0,96,90,1.1517283916473389,1.0,16.065332177525946,6.848271608352661,0.92,-0.89,-0.008600000000000002
0,0,97,67,3.401306390762329,-1.0,16.064081634408332,2.598693609237671,0.63,-0.65,-0.20820000000000002
0,0,98,141,1.0933705568313599,-1.0,12.246411064998274,4.90662944316864,-0.04,-0.54,-0.211
0,0,99,13,3.3912110328674316,1.0,19.294257710341363,4.608788967132568,0.22,-0.15,-0.0552
0,0,100,32,1.6298093795776367,1.0,22.807880368078653,6.370190620422363,0.13,-0.35,-0.24139999999999998
0,0,101,70,1.049807071685791,1.0,15.898011198782902,6.950192928314209,0.91,-0.62,0.056699999999999987
0,0,102,109,1.5356518030166626,1.0,11.629969211317311,4.464348196983337,0.94,-0.06,0.0258
0,0,103,135,0.9813241362571716,1.0,9.685556985183025,5.018675863742828,0.95,-0.19,0.15009999999999998
0,0,104,113,2.5267186164855957,-1.0,13.733417985865211,3.4732813835144043,0.51,-0.96,-0.20099999999999998
0,0,105,10,0.8735656142234802,1.0,15.615470721227098,9.12643438577652,0.96,-0.09,0.1239
0,0,106,98,2.3353443145751953,-1.0,15.153137246276813,3.6646556854248047,0.72,-0.92,-0.098
0,0,107,75,3.034315586090088,-1.0,14.539453217426516,4.965684413909912,0.47,-0.71,-0.3291
0,0,108,26,0.9537400007247925,1.0,18.349657087291813,5.0462599992752075,0.59,-0.23,0.31090000000000007
0,0,109,74,0.6889117360115051,-1.0,15.96481641132445,5.311088263988495,0.31,-0.73,-0.10260000000000001
0,0,110,155,0.7384300231933594,-1.0,11.672478847739857,9.26156997680664,-0.37,-0.12,-0.2954
0,0,111,12,1.767553687095642,1.0,17.521680358800708,8.232446312904358,0.18,-0.18,-0.02700000000000001
0,0,112,110,1.3911082744598389,1.0,10.672788541969961,8.608891725540161,0.85,-0.26,0.0687
0,0,113,149,0.9051427245140076,-1.0,17.44337912502629,7.094857275485992,-0.72,-0.06,-0.081
0,0,114,40,0.7763962149620056,1.0,15.596121793108557,9.223603785037994,0.92,-0.38,0.39180000000000004
0,0,115,122,2.4323713779449463,-1.0,19.03850692098872,5.567628622055054,0.73,-0.97,-0.1964
0,0,116,144,0.5380998253822327,-1.0,7.265314138603474,5.461900174617767,-0.4,-0.71,-0.375
0,0,117,116,2.835118532180786,1.0,17.674403038974074,7.164881467819214,0.75,-0.95,-0.02699999999999999
0,0,118,53,0.8277666568756104,-1.0,10.640043332289833,5.17223334312439,0.29,-0.58,-0.12469999999999998
0,0,119,25,1.6349742412567139,1.0,21.087935574810338,6.365025758743286,0.45,-0.27,0.10979999999999995
0,0,120,56,1.3623768091201782,1.0,16.60916037250538,8.637623190879822,0.54,-0.51,-0.05309999999999998
0,0,121,17,1.0543475151062012,1.0,12.398142344561524,8.945652484893799,0.69,-0.18,0.016199999999999992
0,0,122,66,3.2262024879455566,-1.0,17.137996375731685,2.7737975120544434,0.59,-0.65,-0.06750000000000002
0,0,123,94,0.6449647545814514,-1.0,14.969529614085,5.355035245418549,0.33,-0.98,-0.5552999999999999
0,0,124,83,0.7553005814552307,-1.0,11.259647693686189,5.244699418544769,0.25,-0.82,-0.5478999999999999
0,0,125,48,1.7532566785812378,1.0,17.136750746257725,6.246743321418762,0.78,-0.45,0.1134
0,0,126,112,4.776780128479004,1.0,20.23174254842907,1.223219871520996,0.47,-0.46,-0.07940000000000003
0,0,127,55,6.192036151885986,-1.0,25.788278780745852,1.8079638481140137,0.44,-0.58,-0.13520000000000007
0,0,128,121,0.9946949481964111,1.0,13.56567510367814,5.005305051803589,0.82,-0.16,0.6222
0,0,129,147,1.9029890298843384,-1.0,14.442057563288959,6.097010970115662,-0.03,-0.07,-0.050899999999999945
0,0,130,22,4.880928993225098,1.0,26.200908980534106,1.1190710067749023,0.16,-0.26,-0.014000000000000012
0,0,131,63,2.943711280822754,-1.0,21.176441317307408,7.056288719177246,0.23,-0.64,-0.06360000000000002
0,0,132,139,4.519533634185791,-1.0,21.89498725090205,1.480466365814209,-0.01,-0.07,-0.0035000000000000005
0,0,133,102,3.5121536254882812,1.0,20.08372716058853,6.487846374511719,0.55,-0.48,-0.0658
0,0,134,145,2.80137300491333,-1.0,24.606729146892025,5.19862699508667,-0.27,-0.04,-0.06119999999999999
0,0,135,50,1.1042970418930054,1.0,18.740214401841296,8.895702958106995,0.91,-0.48,0.1317
0,0,136,132,1.2547554969787598,1.0,12.83327849676842,4.74524450302124,0.64,-0.51,-0.0393
0,0,137,9,0.6240020394325256,1.0,10.457635419522648,5.375997960567474,0.84,-0.07,0.161
0,0,138,15,0.9680730700492859,1.0,13.71077197841155,9.031926929950714,0.45,-0.16,-0.06459999999999999
0,0,139,64,0.8824825882911682,1.0,11.73210727468315,9.117517411708832,0.38,-0.66,-0.21739999999999998
0,0,140,2,1.0505422353744507,1.0,16.36027968665196,6.949457764625549,0.12,-0.01,0.007500000000000003
0,0,141,150,1.230690598487854,-1.0,13.91562702756439,6.769309401512146,-0.35,-0.11,-0.1759
0,0,142,119,1.1086413860321045,-1.0,9.659613123843261,6.8913586139678955,0.34,-0.69,-0.1001
0,0,143,85,0.8831771016120911,-1.0,19.237828935105156,9.116822898387909,0.49,-0.89,-0.2358
0,0,144,6,1.4360430240631104,1.0,12.547580047871056,4.56395697593689,0.51,-0.05,-0.0174
0,0,145,124,1.2472137212753296,-1.0,13.238022308836932,6.75278627872467,0.19,-0.81,-0.4840999999999999
0,0,146,45,1.9324378967285156,-1.0,17.782281656974263,8.067562103271484,0.46,-0.44,-0.017600000000000032
0,0,147,137,1.0748807191848755,-1.0,13.191302160054457,4.9251192808151245,-0.39,-0.27,-0.3591000000000001
0,0,148,120,1.3348816633224487,1.0,12.096015883183078,8.665118336677551,0.27,-0.29,0.007300000000000084
0,0,149,5,1.2887824773788452,1.0,12.709346092672465,8.711217522621155,0.43,-0.02,0.06260000000000002
0,0,150,28,0.8305901885032654,1.0,8.956657809550222,7.169409811496735,0.75,-0.25,0.2075
0,0,151,131,0.697230339050293,-1.0,16.974744198890004,5.302769660949707,0.02,-0.67,-0.6301
0,0,152,148,2.0226192474365234,-1.0,21.60889257334737,5.977380752563477,-0.02,-0.44,-0.3398
0,0,153,24,1.46244215965271,1.0,11.682389860387353,4.53755784034729,0.38,-0.27,0.003400000000000014
0,0,154,107,1.2797281742095947,1.0,16.853378786290936,6.720271825790405,0.53,-0.17,0.0663
0,0,155,21,1.7998309135437012,-1.0,16.58779857051311,8.200169086456299,0.04,-0.27,-0.06970000000000003
0,0,156,3,1.450095772743225,1.0,17.606395504491744,6.549904227256775,0.23,-0.07,0.015699999999999992
0,0,157,118,0.7050978541374207,-1.0,13.06194159830413,9.29490214586258,0.01,-0.59,-0.4928999999999999
0,0,158,79,2.027724027633667,1.0,21.022824081912177,7.972275972366333,0.85,-0.77,0.007999999999999993
0,0,159,80,4.1793012619018555,1.0,23.456172265440262,3.8206987380981445,0.92,-0.76,-0.019600000000000006
0,1,0,60,2.5199239253997803,1.0,8.285201527227832,5.48007607460022,0.95,-0.57,-0.001899999999999999
0,1,1,52,1.636291742324829,-1.0,6.799642711060631,8.363708257675171,0.14,-0.53,-0.2289
0,1,2,81,2.020024061203003,-1.0,8.240058462045859,5.979975938796997,0.01,-0.81,-0.7191
0,1,3,82,1.6764602661132812,-1.0,8.440008695465322,8.323539733886719,0.12,-0.81,-0.6629999999999999
0,1,4,6,2.7480506896972656,-1.0,7.1444641245335685,3.2519493103027344,0.51,-0.05,-0.0174
0,1,5,153,0.8857547044754028,-1.0,6.079706669479099,9.114245295524597,-0.26,-0.13,-0.2899
0,1,6,15,7.480379581451416,-1.0,17.6209323598402,2.519620418548584,0.45,-0.16,-0.06459999999999999
0,1,7,160,5.2870192527771,-1.0,14.443371110003474,4.7129807472229,-0.05,-0.14,-0.07980000000000001
0,1,8,121,1.5340627431869507,1.0,8.062415525050374,4.465937256813049,0.82,-0.16,0.6222
0,1,9,144,0.8580707907676697,-1.0,5.9513878603732735,5.14192920923233,-0.4,-0.71,-0.375
0,1,10,131,0.9117366671562195,-1.0,3.7065527066485027,5.0882633328437805,0.02,-0.67,-0.6301
0,1,11,45,6.3632683753967285,-1.0,15.364046460251123,3.6367316246032715,0.46,-0.44,-0.017600000000000032
0,1,12,109,2.5555810928344727,1.0,11.954135635971916,3.4444189071655273,0.94,-0.06,0.0258
0,1,13,141,1.7286666631698608,-1.0,6.356072634591979,4.271333336830139,-0.04,-0.54,-0.211
0,1,14,80,3.852177143096924,1.0,9.50004678867919,4.147822856903076,0.92,-0.76,-0.019600000000000006
0,1,15,1,18.135421752929688,-1.0,38.412431531280966,0.0,0.05,-0.04,-0.0021999999999999993
0,1,16,73,6.820202827453613,-1.0,17.961344923916005,1.1797971725463867,0.25,-0.79,-0.0023999999999999994
0,1,17,47,11.042964935302734,-1.0,22.428628277555426,0.0,0.62,-0.42,-0.031599999999999996
0,1,18,42,4.461188316345215,-1.0,12.287127003048784,3.538811683654785,0.11,-0.44,-0.11879999999999996
0,1,19,5,2.451784133911133,1.0,9.220095487332706,7.548215866088867,0.43,-0.02,0.06260000000000002
0,1,20,159,1.604344367980957,-1.0,6.791748842508063,8.395655632019043,-0.06,-0.51,-0.33270000000000005
0,1,21,19,1.8728351593017578,1.0,5.9867544960504695,6.127164840698242,0.86,-0.16,0.18879999999999997
0,1,22,146,2.270609140396118,-1.0,7.722203131601254,5.729390859603882,-0.51,-0.37,-0.42069999999999996
0,1,23,138,1.649149775505066,-1.0,6.658955421835451,4.350850224494934,-0.34,-0.25,-0.2596
0,1,24,122,2.591139078140259,-1.0,9.145303878214696,5.408860921859741,0.73,-0.97,-0.1964
0,1,25,50,2.20790958404541,1.0,9.963897351931871,7.79209041595459,0.91,-0.48,0.1317
0,1,26,150,2.7141289710998535,-1.0,9.867293292978012,5.2858710289001465,-0.35,-0.11,-0.1759
0,1,27,69,1.9016718864440918,1.0,8.423721976723675,8.098328113555908,0.87,-0.69,0.21240000000000003
0,1,28,88,5.047375202178955,1.0,15.655737461704685,4.952624797821045,0.72,-0.85,-0.033299999999999996
0,1,29,136,1.1934607028961182,1.0,7.4142884756884095,8.806539297103882,0.73,-0.57,0.008699999999999986
0,1,30,70,2.4695563316345215,1.0,8.568761698867887,5.5304436683654785,0.91,-0.62,0.056699999999999987
0,1,31,111,3.839932918548584,-1.0,11.380354231605372,4.160067081451416,0.44,-0.24,-0.03999999999999998
0,1,32,134,5.1305928230285645,1.0,11.149547815111804,2.8694071769714355,0.39,-0.28,0.1532
0,1,33,41,1.5727077722549438,-1.0,7.24419981939775,8.427292227745056,0.04,-0.49,-0.4466
0,1,34,4,1.3906071186065674,1.0,6.588822385907238,4.609392881393433,0.35,-0.03,0.30190000000000006
0,1,35,154,2.1683578491210938,-1.0,8.155453824889126,7.831642150878906,-0.64,-0.03,-0.0413
0,1,36,8,1.0487674474716187,1.0,7.797781423025084,8.951232552528381,0.78,-0.02,0.4754
0,1,37,25,5.152303218841553,1.0,16.5297393827457,2.8476967811584473,0.45,-0.27,0.10979999999999995
0,1,38,108,1.762927770614624,1.0,7.8880244698581885,6.237072229385376,0.74,-0.41,0.038099999999999995
0,1,39,34,6.843288421630859,1.0,19.64257467973255,3.1567115783691406,0.35,-0.35,0.035
0,1,40,44,2.1232070922851562,1.0,6.865461361193159,5.876792907714844,0.34,-0.46,-0.024200000000000027
0,1,41,103,1.8372721672058105,1.0,6.882620224490357,4.1627278327941895,0.91,-0.57,0.07840000000000001
0,1,42,18,1.4425207376480103,1.0,9.959655786971645,6.55747926235199,0.79,-0.17,0.3881
0,1,43,64,2.499061346054077,-1.0,13.30433938398284,7.500938653945923,0.38,-0.66,-0.21739999999999998
0,1,44,130,2.604811906814575,1.0,7.820644136630963,5.395188093185425,0.92,-0.48,0.10960000000000002
0,1,45,137,1.3796519041061401,-1.0,7.000118229879304,4.62034809589386,-0.39,-0.27,-0.3591000000000001
0,1,46,84,1.7957571744918823,-1.0,7.87684261573107,8.204242825508118,0.34,-0.87,-0.4006
0,1,47,66,4.568720817565918,-1.0,11.178353905078449,1.431279182434082,0.59,-0.65,-0.06750000000000002
0,1,48,2,9.565532684326172,1.0,21.154417928464788,0.4344673156738281,0.12,-0.01,0.007500000000000003
0,1,49,20,1.065787434577942,1.0,5.437432531017949,6.934212565422058,0.91,-0.17,0.36289999999999994
0,1,50,91,1.0033396482467651,-1.0,4.526906985422404,8.996660351753235,0.01,-0.91,-0.8279000000000001
0,1,51,11,4.303698539733887,-1.0,11.33426173162664,1.6963014602661133,0.01,-0.18,-0.053599999999999995
0,1,52,30,1.3476569652557373,1.0,7.023709536216426,4.652343034744263,0.91,-0.21,0.6194999999999999
0,1,53,101,3.694525718688965,-1.0,10.593903625745531,4.305474281311035,0.29,-0.31,-0.16090000000000004
0,1,54,7,2.031947612762451,1.0,7.2246911578083,7.968052387237549,0.66,-0.03,0.15239999999999998
0,1,55,40,1.0391324758529663,1.0,6.540629120527292,8.960867524147034,0.92,-0.38,0.39180000000000004
0,1,56,77,3.121368169784546,1.0,9.406391548464448,2.878631830215454,0.64,-0.72,-0.006400000000000003
0,1,57,89,1.8172576427459717,-1.0,6.412705623327733,6.182742357254028,0.82,-0.85,-0.034900000000000014
0,1,58,39,1.0155061483383179,1.0,5.258737584273731,8.984493851661682,0.81,-0.35,0.354
0,1,59,9,1.0512913465499878,1.0,5.111996343874492,4.948708653450012,0.84,-0.07,0.161
0,1,60,140,5.1440863609313965,1.0,12.197391006404743,0.8559136390686035,-0.04,-0.06,-0.012199999999999999
0,1,61,148,4.102684020996094,-1.0,13.575629386156741,3.8973159790039062,-0.02,-0.44,-0.3398
0,1,62,75,1.8981611728668213,-1.0,8.37358535641752,6.101838827133179,0.47,-0.71,-0.3291
0,1,63,128,3.016583204269409,1.0,7.263807106021507,4.983416795730591,0.76,-0.03,0.0089
0,1,64,93,3.350285291671753,-1.0,9.15118849057899,2.649714708328247,0.26,-0.91,-0.0702
0,1,65,67,2.017965078353882,-1.0,6.56292525925943,3.982034921646118,0.63,-0.65,-0.20820000000000002
0,1,66,10,2.535871744155884,1.0,13.284178371510821,7.464128255844116,0.96,-0.09,0.1239
0,1,67,107,3.227889060974121,1.0,10.34283011264616,4.772110939025879,0.53,-0.17,0.0663
0,1,68,104,1.5752158164978027,-1.0,5.295520341331207,4.424784183502197,0.52,-0.96,-0.2916
0,1,69,156,1.1139614582061768,-1.0,4.53285960323894,8.886038541793823,-0.39,-0.07,-0.2056
0,1,70,115,1.5799214839935303,1.0,7.003514386262993,4.42007851600647,0.91,-0.96,-0.030299999999999997
0,1,71,37,2.2567150592803955,1.0,7.65745007474858,3.7432849407196045,0.65,-0.39,0.20670000000000002
0,1,72,126,0.8929717540740967,-1.0,6.276913677385375,9.107028245925903,0.54,-0.68,-0.1448
0,1,73,99,2.4195008277893066,-1.0,9.780704802819882,3.5804991722106934,0.83,-0.95,-0.11880000000000002
0,1,74,53,1.4126392602920532,-1.0,7.711939480944369,4.587360739707947,0.29,-0.58,-0.12469999999999998
0,1,75,125,10.060009002685547,-1.0,21.24027245994478,0.0,0.79,-0.84,-0.06820000000000001
0,1,76,94,2.364121913909912,-1.0,9.660537631932543,3.635878086090088,0.33,-0.98,-0.5552999999999999
0,1,77,48,1.2083274126052856,1.0,6.1387501152248785,6.791672587394714,0.78,-0.45,0.1134
0,1,78,86,1.3419291973114014,-1.0,4.8776679122952835,4.658070802688599,0.57,-0.83,-0.09970000000000001
0,1,79,79,3.6975367069244385,1.0,10.74131503326881,6.3024632930755615,0.85,-0.77,0.007999999999999993
0,1,80,119,4.373307704925537,-1.0,16.530308568288742,3.626692295074463,0.34,-0.69,-0.1001
0,1,81,95,2.673469305038452,-1.0,10.406466648916311,7.326530694961548,0.42,-0.94,-0.3268
0,1,82,118,1.1300910711288452,-1.0,7.015148721944864,8.869908928871155,0.01,-0.59,-0.4928999999999999
0,1,83,43,1.5000942945480347,1.0,7.969950214865725,6.499905705451965,0.27,-0.44,0.06490000000000007
0,1,84,158,1.0748772621154785,-1.0,7.971695730073973,8.925122737884521,-0.36,-0.13,-0.2548
0,1,85,51,1.3285740613937378,-1.0,7.989360629573538,6.671425938606262,0.06,-0.57,-0.4416000000000001
0,1,86,31,1.0056450366973877,-1.0,6.546415585244043,6.994354963302612,0.04,-0.32,-0.3032
0,1,87,26,1.4266870021820068,1.0,7.239526721349348,4.573312997817993,0.59,-0.23,0.31090000000000007
0,1,88,149,1.377975344657898,-1.0,7.045326704732443,6.622024655342102,-0.72,-0.06,-0.081
0,1,89,83,1.1292363405227661,-1.0,6.283204353901358,4.870763659477234,0.25,-0.82,-0.5478999999999999
0,1,90,49,4.7445573806762695,1.0,12.497531353202882,3.2554426193237305,0.88,-0.41,0.001799999999999996
0,1,91,62,1.0725593566894531,-1.0,6.126421566438274,6.927440643310547,0.19,-0.63,-0.4819000000000001
0,1,92,124,1.378426194190979,-1.0,6.888020413027905,6.621573805809021,0.19,-0.81,-0.4840999999999999
0,1,93,27,1.0530048608779907,1.0,4.791625814483707,4.946995139122009,0.64,-0.29,-0.04869999999999999
