group_parameter_set_ID,synthetic_par_ID,synthetic_indi_beta0,synthetic_indi_beta1,synthetic_indi_beta2,synthetic_indi_drift,synthetic_indi_a,synthetic_indi_t,synthetic_indi_v_diff_p,synthetic_indi_v_diff_x,synthetic_indi_v_diff_ev
1,20,18.45980992323158,5.5182648883938725,0.5089155593423613,0.9038869171467583,0.8399375725070721,0.6332876512710591,1.583954409627201,1.142614747355859,1.2174394561139463
2,0,2.032120254391748,3.7550556429931863,0.56040697607682,4.643748114419807,3.259589004500491,1.2761147502161707,0.7617454268074901,2.2745910678169556,1.4713945269115931
2,1,4.861779321039636,7.257540991349155,0.15948994760772411,0.6575190449090111,2.5744286117966753,1.0110386745623832,0.4865682187497291,1.1966074725140605,3.6751990038829345
2,2,2.173551173936787,1.8647726917959775,0.7506443425382628,1.0070949985634483,1.041968380617993,1.2677753272698773,2.386091628847268,0.33802504817191537,1.5666142478629377
2,3,4.584614622858167,4.711993857545705,0.11764232479083256,0.9949976488012265,3.2414847914641953,1.0165778357817283,3.901911591506695,1.6563243104652456,1.7716460678052637
2,4,1.287741577758695,1.6297571029944184,0.16151411326472165,1.958111525427799,0.712875525878295,1.6130565272454276,1.1024267666541312,0.9009121153353226,3.435068969828068
2,5,4.143314207232068,3.1834415723497353,0.6035039285399836,1.4443728466820045,3.289273578528939,0.6422582668545764,3.14552824514836,2.6431771348759097,0.3759606294241662
2,6,2.313195242333524,2.2234604170504575,0.09672435645856108,0.9177191831695923,1.9563164402926612,0.9104664149656878,0.9179865252518011,0.7239224484538602,2.4818786472119987
2,7,2.221808005221972,2.430483310390329,0.2665343083144472,2.0412844540435637,2.5706298085869195,0.6629678317424361,2.710216825270034,3.231448729928107,0.2743404748135547
2,8,5.509081792282974,3.092591048097169,0.16422803009588108,1.6190392030574612,0.6752506515719671,1.6545820713276862,1.8564386381775688,3.064318032275304,0.7978688953890263
2,9,2.921906907217182,2.9001435619750398,0.3165830537163352,2.048261258196487,3.080912824848547,0.4076756176047188,2.356844401787913,2.866743250979249,1.2451332203819971
2,10,4.297506879614813,2.808584528909739,0.4489778249001675,1.0720662546041602,1.6789653581329564,1.4038649363301752,3.317979418653318,3.020592961026011,2.6823530918481855
2,11,1.3069963866644172,3.0789243896374856,0.12875744375967257,0.7218107924282612,1.796440657747348,1.5852450786154209,3.495912578271283,2.253983036988595,0.6589710746713351
2,12,1.7147511346364075,3.2399799730279155,1.375140312915774,1.5266306956781241,0.8564515281225639,1.510353968260447,3.821755999203101,1.2215658834905394,0.664604167118156
2,13,2.657039319911356,2.3328210208970375,2.07712350837388,2.329759289742971,1.0020596215839102,1.0005058054497908,0.19096547946031928,3.3254649213382503,2.5160847695924633
2,14,4.641738329313431,3.291919989743277,0.2139778654696671,0.7805094363891635,1.5575268084269458,0.7149693746810615,2.566558745990342,3.2845878364182335,1.7436098586427509
2,15,4.1997252205142095,5.492786459430133,0.3921073440764111,1.1266984483099596,1.5018419125297853,1.441541400393197,2.406294003470637,2.4756787508386835,0.5839210376537403
2,16,4.652061191899225,3.3191095288627164,0.14217511891380405,1.1262166109533165,2.2338428398793706,1.2922480399143257,3.4263616706853535,0.8835364580615623,0.6923467225324931
2,17,2.3442853866488575,2.3488455988853123,0.9411067883870349,1.6512193154401176,0.7793869799303514,0.5021649299242134,2.154018594907442,3.854980388453898,1.8929505270337557
2,18,4.5928419569961445,2.350179291363635,0.2653992733543425,1.8333707250644407,2.4659236996903977,0.9960565020328223,3.0918262200107303,3.943563777849068,1.791586983355149
2,19,3.6136736736002937,2.4670459579130224,0.3761366099025879,2.88226085735201,0.7926193863532468,0.21516754038305616,2.785083563271832,3.273108193557101,0.09251954889503189
2,20,4.38548713069913,2.0378071100646764,0.22521962173710078,1.350344553642657,2.3759645883271694,0.7473253380464713,0.30878984879574434,0.8367403210217672,0.6645805269371241
3,0,4.200972493677228,3.378456246904265,0.18428330971462728,1.9302964881437026,2.9672522267902135,0.26989322327260706,2.806654517964368,3.3302979218091,2.915864203995295
3,1,2.353971195212367,3.1796074327033965,0.9103865118028364,1.369096032716926,1.5186970533517143,1.0628542527096265,0.6243398246532728,0.466727622130783,3.6659909822543426
3,2,1.6057068705173057,2.4649030276147745,0.22332486154428344,1.6588010769723196,2.0840656207239596,1.1927341275196344,3.0945319228419605,3.993608354241044,1.0296871069801687
3,3,2.6253201156855352,4.66988503374455,0.2923609680831994,2.3657021060680075,2.32333476567392,1.875740765873305,3.193551648061073,2.842178913565971,3.735981499634449
3,4,2.443420290829288,14.862954545330547,0.6136835692214189,1.2179326394100563,3.359421899885949,1.8319370240027444,3.578192320682727,2.1835675988577066,2.740306587057139
3,5,2.87523091079407,10.27384561574782,1.1851279684407936,1.3663289130089367,3.249190271341165,1.8889988921160086,3.8385619819732764,1.6904258203579205,2.517792141828906
3,6,2.421311685954367,8.691546611973148,0.33065757711530797,1.3618926688838058,0.6735718120194095,1.1955848220098169,2.3800217785644993,3.466037851895389,3.968240714798692
3,7,2.6850440857395554,5.018893740775859,0.34079991465311077,1.7896700999418134,2.6226613758503134,1.2683481694734515,3.919559899611355,3.765894477306555,0.7483549014314437
3,8,1.3565371079510324,2.4382660964919114,4.265169840653857,1.9570390529863642,0.7412171593346376,0.8437461712688354,3.8682151660965016,2.831291942714373,0.7756837309792242
3,9,2.7537223669441513,1.058949324106948,0.2039564854243389,1.1336405344160172,2.033569113397259,1.9185800965263449,0.8820879513197184,0.10224309496694683,3.6140959711411456
3,10,4.195897258837618,26.228450004660186,0.3768173022457474,0.89520569028759,3.134220116992431,1.8610708024941365,0.3495218842420633,0.43638084296227264,1.4169339941510293
3,11,10.312467014824621,7.768124398918245,0.22460353597156857,2.145791029322887,1.1178653386151165,0.46318071949223916,2.26694006864268,3.1730739752257215,0.7613687527461748
3,12,4.15952113107843,10.787740315608415,0.7021486524865553,1.447508945527077,1.4225142666455979,0.8635137416529004,3.4931413404067437,2.5948956151694222,1.7998862961166586
3,13,3.908823612824245,6.294117599889576,0.5242673712972282,1.5125319101197945,1.699063728893785,1.7205939565787896,0.062137892080065704,0.31703741587840684,1.2500183976334847
3,14,2.3249574656952285,8.204988676298571,0.1585180588660403,1.065507777460802,2.359805892961788,1.3635434749826596,0.3975831704716586,2.1323784150235103,3.58603317161952
3,15,3.0171100744851853,1.3650324106413418,0.04150431559881516,0.9692044530911001,2.3110247707103313,1.1459730041003962,0.033664593343011084,0.08770313921117223,3.985432165640802
3,16,2.3306091605552073,1.74879595154844,0.2698129766892627,2.643716541034197,1.214079084927206,1.1950148435271775,2.64923667432382,3.207295435169495,1.99053269691451
3,17,2.0345005879373224,3.652992638701935,0.4880719245110143,1.1887398813830559,2.5446674899390644,1.7249448065957613,2.0649106338085734,0.6432191970427135,0.08259214294170603
3,18,1.2296041619108342,12.919475738899191,1.0880796844968508,1.1403943875033598,3.128315148934034,0.9968607239150584,1.508872301517786,1.2796097520092817,1.231760847087585
3,19,3.546144295072641,3.05252269473371,0.5926521302511095,1.6294159601196074,1.0911249487476251,1.470443400556871,0.9848825599307522,2.200361941438345,2.330011344149062
3,20,2.364163539562041,5.154862453287156,0.30124669428338596,1.9568981674720434,0.6374939841262254,1.3576269073554006,3.40691198625193,0.7417365697977663,2.929645580169491
4,0,2.495858742758511,1.319504521851619,0.23336982261499029,1.5190782513932382,1.7883003736685068,1.3335226280503918,2.006773620665877,2.242245440234532,3.933652544474141
4,1,5.576218829854771,3.8450985166992995,0.36498450497392465,2.0994391984713587,2.1557675465636668,1.272847984538303,0.29059124292836946,1.2054915554987757,1.021793224107776
4,2,8.57682704945861,5.312039900997769,0.2081229719243705,1.1653690433368251,0.5172679550744247,1.5528358436806722,3.5081776731327614,2.3611487359500885,2.6900634166556783
4,3,2.660379172606358,9.127962745137465,0.6938068893139162,3.9149074144057336,0.708172028188134,0.6429661157698456,0.5116869973064682,2.895494937274588,0.36902065050162003
4,4,3.9599448495847085,12.108308478181804,0.12371579588361921,3.0545966404119254,1.4562649932262604,0.8615827516582906,2.6747646653096893,2.402314224130506,1.6715909344869706
4,5,3.1259919759516306,10.64537026118969,0.21463484708342842,1.376621427476736,1.9938508056746367,1.0138938931498453,3.3102860627177924,2.388400181835492,1.7326684523738547
4,6,3.952266770314601,7.3018315078569245,3.198351548910236,1.2431918241668556,0.915006501353292,0.7229843689119655,1.2916716994738566,3.929670340901959,2.398799177357202
4,7,4.011696863924297,1.56763181782501,0.09000244409732083,0.9830316624776431,0.9437742597383536,1.0092115003056024,0.08887682941695374,3.19345099953991,3.0627935265558133
4,8,2.9796167289859756,9.078366918049515,0.11453291555255718,1.4236472016679786,3.0704048549182064,0.9701401079981846,0.7064419832380633,2.6614342371813344,1.9689452881018807
4,9,5.723894762211321,2.261781789940847,1.0895576948685928,1.2223371052018377,0.5172387233544821,1.8693206725882718,0.7502017091908706,0.3264809440032752,1.8429264243597427
4,10,5.524569012401332,4.624380265735128,0.21353518364259047,1.8019374357125295,1.2178571727075256,0.5586150039396678,0.06975500001408319,2.4746137112900235,0.6210182966218398
4,11,4.4735504778463895,2.171800150523259,0.09903974113794842,1.6498595635077287,2.470126805289885,1.6301939547826725,2.070923797700194,1.371273129736546,1.4067005797400114
4,12,1.6132377131942868,1.9907120368085967,0.481534505491171,1.5618354996603248,1.9073398960853083,0.8565597817975714,3.378323938191874,0.5091280455404132,0.8472648742004245
4,13,5.209165206354029,7.231117489868465,0.646571160665247,1.6765490658629416,0.6656162967766106,0.7626864768286394,1.5505754635850226,1.2032329174776635,1.5234446736922376
4,14,2.5549986126665014,3.686259671349197,0.28789122748020796,2.3821435189018527,2.3039769432476476,1.7468585505379501,3.3117712571475764,3.700378510718407,0.8624385575228337
4,15,4.341344539640445,3.76494414702553,0.23832924439385955,1.118685409998361,1.448282048764968,0.9665189688087932,3.0448378885492406,3.488925289261414,1.93645886035738
4,16,1.6622112011308328,6.029525620377224,0.7190822534532318,2.0989750752044594,3.2832124528006714,1.4651102368846591,1.9701488769016406,1.7850480750253896,0.24814099100925935
4,17,2.9190394682321434,6.2271427729404385,0.3695931296227805,1.9594273681078653,2.067403100711558,0.9460254606040908,3.144231353442734,2.4534288761751224,3.3608649413971956
4,18,8.887706106221206,3.093822328016408,0.7984705981938178,1.8807142585677612,2.864554296225865,1.3582508951758228,3.223509882705008,1.9174614629512692,0.03654994865939987
4,19,1.4218748142565047,2.792379502914031,0.41798668662063065,1.565387812797633,3.3066174577967997,0.5847325745038265,2.200565962792455,1.1506146259325751,3.6666620627281965
4,20,2.0679056029851344,7.144905553256867,0.8840630350858306,2.312847529099176,3.369629704781328,1.227863118748978,1.1608178936610543,2.451430849639181,3.246929675920603
5,0,1.9836173415721063,3.1972177144762703,0.22933301644812637,1.5407719445890904,2.7188648356152476,1.8632222239076117,1.0826539165730602,1.6675998867565411,2.710777935534619
5,1,5.319577493909677,4.029581032678648,0.5703528798326833,1.2361726896229694,3.3497913635156653,0.8878377898564456,0.9019619446088982,3.6628917214213037,0.8797854025509233
5,2,2.922686794414525,3.183775085857493,0.4202987840965632,0.7619403154456561,2.0278465658605382,1.679799585318303,2.8472168140732563,3.7030191768789495,2.9374528084759532
5,3,9.222665348440277,2.339355935175875,1.0728803587638032,0.8342808272662527,0.6364739380477263,0.34896390229969104,0.9458536937155437,3.5358949877927,0.6348248560988217
5,4,3.428687715968681,4.10443244907458,0.20915184647169302,1.937014927129302,0.502268553813129,0.8577931875349798,3.504862525571848,0.8213195268798197,0.17593116609041992
5,5,2.70868145013388,3.4002650170247417,0.13090260154044198,0.9177985207923389,2.5676876320716384,0.5547476307134603,2.7868752996133246,1.2860290256488698,0.5970769402286304
5,6,3.409111401796063,3.210986577464773,0.13066178951663948,1.6860666563164344,2.4666189733272486,1.2151836420636974,0.15083272287922522,2.167436551145179,2.0903312517205443
5,7,4.104399232157066,3.165457975706982,0.5114777694051386,1.158960906437091,1.831018329074288,1.7159351151689337,0.2620147389967564,3.4088668304821517,2.196896677135926
5,8,9.245479410606999,3.6853724423602117,0.42054611192004027,1.0977546235752191,2.2109921069458314,1.491054445070792,1.7595305621723107,2.381987821017329,3.968504779898319
5,9,3.208074388437688,3.2060335516752145,0.9986520075119428,1.5270067962103917,2.4791475656360555,0.3835061414280912,0.1203089117143743,3.7713323661251406,1.071835585059671
5,10,4.471269199322946,3.6077970524373435,0.5992935912258894,0.6013802154905916,0.9952229053399895,1.2751220410333888,1.932578661674448,1.3279176640586914,2.2014626965026127
5,11,1.7040319204062215,2.9933085887905917,0.9161296576414649,1.1933997278603081,3.2663573867700304,0.6681438792046612,1.254070772413895,3.380061565444248,2.9270174700542366
5,12,9.69733121939444,3.1960668472945475,0.22539697060105782,1.7152860562659198,0.5940274340346566,1.9657656738573999,2.051858105130027,1.935639811804681,2.2298796343721743
5,13,6.863375547984078,3.8429491970156726,0.6330102147292486,1.3904315994098924,2.7497254784826617,1.9164346664497174,3.4646846110649756,0.4486677654615283,1.2211546138351541
5,14,5.532127955160736,3.131508628163953,0.282442420416759,1.0650887223997179,0.5006208573462327,1.263524597298125,2.4171530397730017,2.624186258321748,1.4074360658299852
5,15,4.047466442361771,3.2426307748585037,0.8235199971644902,1.9207079756865597,0.578514701901299,1.6121212078095501,1.4415151664064547,0.0030303043586448197,0.6776514342666631
5,16,10.58950932464667,3.5942308164490897,0.1860066427776082,1.5058348436172186,3.493684576819757,1.3049688511190973,1.3372787667676156,3.2918565985321044,2.6928642134363905
5,17,1.6513564920825161,3.5590384473534082,0.18670905710606797,1.4599193885188884,2.6699669425403254,0.6321279696007156,2.046744649998463,3.841088944587765,0.8580979895322027
5,18,3.911694100413696,3.569648159787495,2.600962677265006,1.7939216632990396,3.02893828998807,1.6945062536215851,3.032358331598007,1.2641432016447807,3.2673581187048923
5,19,6.9591063222253355,3.609843154777548,0.42474601045479643,1.1857556720072309,2.265345147045184,1.0451349620837522,2.487461850705367,2.157997755130077,0.21999443331159796
5,20,2.7326167235735084,3.634207809846967,2.086759682216857,1.113873667190601,2.4100366040979275,1.7244884926155326,2.816583551526707,2.6182766990975397,3.7455254951062322
6,0,4.329575762450369,1.6817501267060102,0.3319908424359292,0.8262804283292631,2.736312931466246,0.41450914139713646,0.12275583848759819,1.031179776602774,0.6019187488117681
6,1,4.27827967076493,5.496552498947787,0.3886208991392956,1.5034961176769572,1.9105103636692673,1.4503950287014908,3.337989957915935,0.900541363852621,1.7144619567028898
6,2,6.899187097841829,4.894696501508138,0.4030321371331279,1.436201746067723,0.9455234337412147,1.8662232500854037,3.9915362170709088,3.6087500610235836,3.533929563632127
6,3,2.4509480315347485,4.3118244511058075,0.22997906643654428,2.649439990322071,1.3367280308323464,1.995447965883518,1.0623447822598604,1.5517076184180474,1.010182775701598
6,4,2.2830899421287625,4.448344165801309,0.504033523846556,2.5247991448021367,2.5718254643597955,0.3822377842750973,3.0874889135410295,2.0687789217594417,0.8630965398960444
6,5,6.09373375661832,1.555366204903076,0.8572705893650936,1.8359258642863114,1.5976731413301888,0.35279420462239564,1.6804522212480806,3.1446794705402312,1.569505424092307
6,6,1.5708919747468615,3.077375482928239,0.6041626572164267,2.2254289532289233,3.0545552590096543,0.34136742976264955,0.9842024923925834,2.342006760554258,3.767920870209122
6,7,3.392221965069027,7.290696374300383,0.21166098537564174,2.954300534135128,2.3360401706612453,1.2017584874095824,3.7452829328417967,2.636553440075954,3.6983286509328734
6,8,4.230288384781315,6.622366453413439,0.18240579822202538,1.6422542236165993,1.796644710035845,1.8965407355715838,1.8517793860016658,3.4390891462893047,3.9763355793008155
6,9,5.7752840856335315,5.046345475163813,1.2200597704546654,1.520793243583159,1.4732239118424968,0.773825691677944,2.7340572003162142,2.552701294325387,1.6189044569637296
6,10,5.49940855525686,1.8014853339782104,0.43571311869378987,1.472915648840592,2.2195203063273015,1.3827265269104538,2.8372740481588155,3.7052710235560813,2.5835544436555278
6,11,1.3606474014114853,5.476543707329872,0.32828116339194363,1.5526990016127953,2.718366358302072,1.6229691164370288,3.0976336977538033,2.4307441421840164,0.6863402509557144
6,12,3.298825086318519,6.465903498603932,2.7401784817074333,0.9846947732296413,1.2247523343471487,0.3160982431032985,1.6097368074502434,0.7540564061725301,2.0385207888797314
6,13,3.0840574144343265,2.780179794406931,0.936449540748767,0.9960623907658636,3.053617882011102,1.6431046083046583,3.614549280820341,3.44585926263764,0.15263663383403125
6,14,10.824097734578553,3.0018549170058053,0.2531873941621362,1.4899102769978805,3.1667685831883805,1.083940440125118,1.5310175910022745,2.347020264779159,3.2217878376554347
6,15,3.553066181656136,5.922886406339789,0.2279272553666937,0.8896136305142097,2.5746838711969136,1.9722121192388873,0.9150624817199748,2.669438796816097,0.09910348560927229
6,16,4.205819559975576,4.118531556016687,0.6049338153346454,3.1913086228961194,1.2214526637907301,1.8870685958660927,1.2859662798155904,2.716611654508185,0.14938732108246588
6,17,1.6045113970425207,3.4588765035385194,0.7832040042113706,1.299184656545374,1.3649248940587775,1.1071184980286604,1.9708259481429327,2.7722794919580003,3.2446602638689646
6,18,5.097690362801022,2.4651798194255496,1.4840508506756607,2.3001047531078482,2.688821520039437,0.9200972542444905,2.6353660295395906,2.478886688953842,0.8461526773309029
6,19,2.8470541848305353,1.9338034877103978,0.8267888915969861,1.8669687444310583,2.277761948541568,0.47980662835046783,2.2142157275415673,1.8086906003763095,0.7875272339087198
6,20,7.499258933987497,3.3080447315293466,0.8511006627817334,2.155774335957576,1.5317638952793136,0.628147990702049,0.8788582188761955,1.1967152452854797,0.5231780946498468
7,0,2.4231660613252255,4.57744448249715,1.7264548767728978,1.9154436325719175,1.115668402918658,0.24748669960870412,0.27541758610088873,0.0135346825784044,0.2287048806952896
7,1,0.5622687850117111,3.6669641333815637,3.3564961762568015,1.1674902532188611,1.1198740879210907,1.8027595251468926,3.315593210871964,3.8286383970052347,0.20636094673529337
7,2,1.636009175128946,3.610753498477097,0.13842330411024445,1.8219533955974934,3.320863890414228,1.2260102110499282,1.6902167534126709,2.3972299591772863,0.5626841550086019
7,3,7.3376565955318505,3.9230288889905793,0.5945163013595545,1.3013915698252105,2.6038950173912943,1.9740737791040839,0.7258089213217356,1.9197312608435233,0.1188651503662359
7,4,6.090163381134333,4.3454947142804805,0.457871007095625,1.4925700516498974,1.882807958556239,0.69032003311296,0.7655708075956218,1.4605400285297376,3.7414476775007315
7,5,4.945788344585405,3.450335195166725,0.4071867087415725,1.0632679429582232,2.4276004120893733,1.1166503824503116,2.7201306545787256,2.5458770572360563,0.5149468413371889
7,6,2.873155634528043,1.7654031751492647,2.4920247691798396,1.3143746743307338,2.2327226320550544,1.9557316045918525,3.8733251751365145,0.018224169548036073,2.6441097867575767
7,7,2.0139445105092224,0.9800021216647014,0.39744990339497466,1.857349665203029,3.4814679525299783,1.5058200382290887,2.5692073890610203,3.1080399841138253,3.223236228709014
7,8,6.4580046084532166,2.8478323844784357,2.569888144962074,1.2446241837598833,2.2317658039526136,1.1832278139715708,1.6583231108438068,0.5810135210864988,0.693318627928277
7,9,4.140889119250664,2.8066897450473443,0.3596920317012554,1.3885111712399498,2.315463933494322,1.8247842962018972,3.650029805955615,1.2703730172649927,3.7674490334613044
7,10,4.332975445303352,1.4482003936910084,0.1969821925202052,1.950294823062429,0.7657350957978662,0.8641470691871294,2.3161644257725853,1.0010628316238965,0.7577589703377652
7,11,6.515236866242045,3.3302543475738458,1.490253953524084,1.9591767842682049,0.8340419886483488,0.5403575872887973,3.4596330372091897,3.374608227612491,3.7735837090228044
7,12,2.5355477152683426,13.300889322419795,0.3365588240054949,0.902907753080174,2.4718903488971993,1.1745352692252449,0.35616087195462987,1.0434556274174267,3.9250968230745036
7,13,2.764196551482915,1.854533991271088,0.15457428871076076,1.3959134705403622,2.2534186354490706,0.5415523911480802,2.9836477726864956,3.414027295923497,1.2357377178918503
7,14,3.9353481727904813,1.1471382027596093,0.5081097135329853,2.0425010997602153,2.39549366453563,1.2097548282090254,0.477893321830972,3.192224026701566,3.6920064330637516
7,15,1.8532173116544464,2.182526347124897,1.0874304146369937,5.078073719833949,2.5734004451434993,1.5427406096861975,0.6483995266826343,0.602803873899973,3.4034365574916707
7,16,3.1373933055532204,1.3694942860222135,1.5753818514214422,1.1311848332477457,1.335392634430149,0.6998809575964346,1.9422938600023931,3.1385907447982087,2.9952500231211205
7,17,6.251132047303305,3.8019354030186903,1.0106672944264785,2.395887721929685,0.6372767311232928,1.6811375986187325,2.6853036095949574,2.07208741032284,0.05128423258693404
7,18,4.09225066170824,1.7526031712739674,0.06975486592748388,1.5605267943758239,1.664298985063624,0.6877988893011162,3.787901460465605,3.485186786185039,1.770816202686313
7,19,1.5017962973151415,1.657199907301855,0.054753394744213105,2.10446406868678,0.6324947098827445,1.6082623326051146,3.5539734519943638,3.898430867690975,0.8181577700949902
